page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0360,"Saturday, February 18, 1893",1,0,27,DATE,Absolute or relative dates or periods,,,,
0360,Florence,1,29,37,GPE,"Countries, cities, states",,,,
0360,Marion Lawrence,2,51,66,PERSON,"People, including fictional",,,,
0360,Paris,3,19,24,GPE,"Countries, cities, states",,,,
0360,Logan,3,34,39,PERSON,"People, including fictional",,,,
0360,London,3,59,65,GPE,"Countries, cities, states",,,,
0360,Ray,4,0,3,PERSON,"People, including fictional",,,,
0360,Bernhard,5,0,8,PERSON,"People, including fictional",,,,
0360,Vernon Lee’s,5,27,39,ORG,"Companies, agencies, institutions, etc.",,,,
0360,Sellers,5,54,61,PERSON,"People, including fictional",,,,
0360,Sellars,6,74,81,PERSON,"People, including fictional",,,,
0360,Greek,6,150,155,NORP,Nationalities or religious or political groups,,,,
0360,"Sunday, February 19, 1893",8,2,27,DATE,Absolute or relative dates or periods,,,,
0360,Florence,8,29,37,GPE,"Countries, cities, states",,,,
0360,the March of Ancona,9,19,38,EVENT,"Named hurricanes, battles, wars, sports events, etc.",,,,
0360,Bywater,9,48,55,PERSON,"People, including fictional",,,,
0360,Bernhard,11,12,20,PERSON,"People, including fictional",,,,
0360,Vernon Lee & Co.,11,25,41,ORG,"Companies, agencies, institutions, etc.",,,,
0360,Bargello,11,49,57,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0360,Vernon Lee,11,59,69,PERSON,"People, including fictional",,,,
0360,Sellars,11,133,140,PERSON,"People, including fictional",,,,
0360,Renaissance,11,206,217,DATE,Absolute or relative dates or periods,,,,
0360,the Boboli Gardens,12,13,31,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0360,Lotto,12,65,70,ORG,"Companies, agencies, institutions, etc.",,,,
0360,Tristram Shandy,13,11,26,PERSON,"People, including fictional",,,,
0360,Bernhard,13,31,39,PERSON,"People, including fictional",,,,
0360,Vol. II,13,53,60,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0360,"Monday, February 20, 1893",14,0,25,DATE,Absolute or relative dates or periods,,,,
0360,Florence,14,27,35,GPE,"Countries, cities, states",,,,
0360,Bywater,15,14,21,PERSON,"People, including fictional",,,,
0360,Santa Trinità,15,43,56,ORG,"Companies, agencies, institutions, etc.",,,,
0360,Uffizi,15,65,71,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0360,the morning,15,75,86,TIME,Times smaller than a day,,,,
0360,Amico Aspertini,15,120,135,PERSON,"People, including fictional",,,,
0360,Cascine,16,63,70,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0360,Britten,17,17,24,PERSON,"People, including fictional",,,,
0360,Bernhard,17,31,39,PERSON,"People, including fictional",,,,
0360,Fields,17,49,55,PERSON,"People, including fictional",,,,
0360,the evening,19,3,14,TIME,Times smaller than a day,,,,
0360,Bernhard,19,15,23,PERSON,"People, including fictional",,,,
0360,Forbes,19,38,44,PERSON,"People, including fictional",,,,
0360,German,19,59,65,LANGUAGE,Any named language,,,,
0360,Charles V,20,227,236,PERSON,"People, including fictional",,,,
0360,Titian,20,271,277,PERSON,"People, including fictional",,,,
0360,Julius II,20,279,288,PERSON,"People, including fictional",,,,
0360,Michelangelo,20,291,303,PERSON,"People, including fictional",,,,
