page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0240,"Sunday, March 20, 1892",1,0,22,DATE,Absolute or relative dates or periods,,,,
0240,Siena,1,24,29,GPE,"Countries, cities, states",,,,
0240,6.30,2,11,15,TIME,Times smaller than a day,,,,
0240,early morning,2,64,77,TIME,Times smaller than a day,,,,
0240,8.30,3,20,24,TIME,Times smaller than a day,,,,
0240,Municipio,3,50,59,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0240,Sodomas,3,83,90,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0240,Lorenzettis,3,95,106,NORP,Nationalities or religious or political groups,,,,
0240,Beccafumis,3,111,121,NORP,Nationalities or religious or political groups,,,,
0240,Duomo,3,135,140,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0240,the afternoon,4,3,16,TIME,Times smaller than a day,,,,
0240,Osservanti,4,38,48,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0240,one,4,85,88,CARDINAL,Numerals that do not fall under another type,,,,
0240,the evening,5,3,14,TIME,Times smaller than a day,,,,
0240,second,5,61,67,ORDINAL,"""first"", ""second"", etc.",,,,
0240,Creighton,5,78,87,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0240,"Monday, March 21, 1892",6,0,22,DATE,Absolute or relative dates or periods,,,,
0240,Siena,6,24,29,GPE,"Countries, cities, states",,,,
0240,the morning,7,3,14,TIME,Times smaller than a day,,,,
0240,San〈to〉 Spirito,7,26,41,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0240,Servi,7,50,55,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0240,the Opera del Duomo,7,70,89,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0240,Duccio,7,136,142,PERSON,"People, including fictional",,,,
0240,Bernhard,7,174,182,PERSON,"People, including fictional",,,,
0240,the afternoon,8,3,16,TIME,Times smaller than a day,,,,
0240,Belcaro,8,65,72,GPE,"Countries, cities, states",,,,
0240,the evening,9,3,14,TIME,Times smaller than a day,,,,
0240,Hampton Court Guide,9,48,67,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0240,Linden,9,83,89,PERSON,"People, including fictional",,,,
0240,Creighton,10,5,14,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0240,Vasari,10,19,25,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0240,"Tuesday, March 22, 1892",12,0,23,DATE,Absolute or relative dates or periods,,,,
0240,Siena,12,25,30,GPE,"Countries, cities, states",,,,
0240,Perugino,13,27,35,PERSON,"People, including fictional",,,,
0240,Sodoma,13,40,46,PERSON,"People, including fictional",,,,
0240,Bernhard,14,308,316,PERSON,"People, including fictional",,,,
0240,one,14,406,409,CARDINAL,Numerals that do not fall under another type,,,,
0240,Liberale,14,426,434,PERSON,"People, including fictional",,,,
0240,a delightful morning,14,443,463,TIME,Times smaller than a day,,,,
0240,the afternoon,15,3,16,TIME,Times smaller than a day,,,,
0240,the Poor House,15,28,42,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0240,Balducci,15,53,61,PERSON,"People, including fictional",,,,
0240,Fonte Giusta,15,70,82,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0240,the Linden Story,16,8,24,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0240,"Wednesday, March 23, 1892",17,2,27,DATE,Absolute or relative dates or periods,,,,
0240,Siena,17,29,34,GPE,"Countries, cities, states",,,,
0240,Municipio,18,12,21,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0240,Beccafumis,18,44,54,NORP,Nationalities or religious or political groups,,,,
0240,the Poor House,19,8,22,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0240,Beccafumi,19,42,51,PERSON,"People, including fictional",,,,
0240,Signor Frizzoni,19,57,72,PERSON,"People, including fictional",,,,
0240,Bernhard,19,82,90,PERSON,"People, including fictional",,,,
