page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0397,"Wednesday, May 10, 1893",1,2,25,DATE,Absolute or relative dates or periods,,,,
0397,Rome,1,27,31,GPE,"Countries, cities, states",,,,
0397,Bernhard,4,5,13,PERSON,"People, including fictional",,,,
0397,the afternoon,4,69,82,TIME,Times smaller than a day,,,,
0397,Bernhard,4,89,97,PERSON,"People, including fictional",,,,
0397,Wickhoff,4,108,116,PERSON,"People, including fictional",,,,
0397,Sellers,5,27,34,PERSON,"People, including fictional",,,,
0397,the Villa Medici,6,21,37,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0397,M. Guillaume,6,103,115,PERSON,"People, including fictional",,,,
0397,the evening,7,3,14,TIME,Times smaller than a day,,,,
0397,the “,7,23,28,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0397,Architecture,7,28,40,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0397,Michael Field,7,45,58,PERSON,"People, including fictional",,,,
0397,"Thursday, May 11, 1893",8,0,22,DATE,Absolute or relative dates or periods,,,,
0397,Rome,8,24,28,GPE,"Countries, cities, states",,,,
0397,Bernhard,9,29,37,PERSON,"People, including fictional",,,,
0397,the Doria Gallery,10,8,25,ORG,"Companies, agencies, institutions, etc.",,,,
0397,Torlonia,10,30,38,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0397,the afternoon,11,3,16,TIME,Times smaller than a day,,,,
0397,Bernhard,11,17,25,PERSON,"People, including fictional",,,,
0397,Sellers,11,42,49,PERSON,"People, including fictional",,,,
0397,Masseretti,11,72,82,PERSON,"People, including fictional",,,,
0397,S. Peter’s,12,13,23,ORG,"Companies, agencies, institutions, etc.",,,,
0397,night,13,14,19,TIME,Times smaller than a day,,,,
0397,"Friday, May 12, 1893",14,0,20,DATE,Absolute or relative dates or periods,,,,
0397,Rome,14,22,26,GPE,"Countries, cities, states",,,,
0397,Santa Maria del Popolo,15,0,22,GPE,"Countries, cities, states",,,,
0397,Mond,16,8,12,PERSON,"People, including fictional",,,,
0397,Hertz,16,39,44,PERSON,"People, including fictional",,,,
0397,the afternoon,18,3,16,TIME,Times smaller than a day,,,,
0397,Appian,18,33,39,NORP,Nationalities or religious or political groups,,,,
