page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0376,"Tuesday, March 21, 1893",1,0,23,DATE,Absolute or relative dates or periods,,,,
0376,Florence,1,25,33,GPE,"Countries, cities, states",,,,
0376,Christina,2,5,14,PERSON,"People, including fictional",,,,
0376,Uffizi,2,22,28,PERSON,"People, including fictional",,,,
0376,Florentines,2,34,45,NORP,Nationalities or religious or political groups,,,,
0376,the Fiesole hills,3,40,57,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0376,The Wild Duck,4,5,18,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0376,the evening,4,22,33,TIME,Times smaller than a day,,,,
0376,Bernhard,4,51,59,PERSON,"People, including fictional",,,,
0376,Hialmar,4,127,134,PERSON,"People, including fictional",,,,
0376,Invention,4,144,153,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0376,"Wednesday, March 22, 1893",5,2,27,DATE,Absolute or relative dates or periods,,,,
0376,Florence,5,29,37,GPE,"Countries, cities, states",,,,
0376,Christina,6,5,14,PERSON,"People, including fictional",,,,
0376,Pitti,6,22,27,PERSON,"People, including fictional",,,,
0376,Venetians,6,50,59,NORP,Nationalities or religious or political groups,,,,
0376,Tintoretto,6,72,82,PERSON,"People, including fictional",,,,
0376,the afternoon,7,3,16,TIME,Times smaller than a day,,,,
0376,James,7,34,39,PERSON,"People, including fictional",,,,
0376,Bardini,7,43,50,PERSON,"People, including fictional",,,,
0376,Cascine,7,90,97,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0376,a couple of hours,8,14,31,TIME,Times smaller than a day,,,,
0376,Lotto,8,35,40,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0376,Pater on Botticelli,8,63,82,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0376,"Thursday, March 23, 1893",9,0,24,DATE,Absolute or relative dates or periods,,,,
0376,Florence,9,26,34,GPE,"Countries, cities, states",,,,
0376,Christina,10,5,14,PERSON,"People, including fictional",,,,
0376,Santo Spirito,10,18,31,GPE,"Countries, cities, states",,,,
0376,Carmine,10,33,40,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0376,San Lorenzo,10,46,57,GPE,"Countries, cities, states",,,,
0376,Bernhard,10,65,73,PERSON,"People, including fictional",,,,
0376,Carmine,10,86,93,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0376,Pitti,10,98,103,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0376,Lotto,11,22,27,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0376,2 hours,11,32,39,TIME,Times smaller than a day,,,,
0376,Christina,11,58,67,PERSON,"People, including fictional",,,,
0376,Boboli,11,75,81,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0376,San Miniato,11,89,100,GPE,"Countries, cities, states",,,,
0376,Browning,12,21,29,PERSON,"People, including fictional",,,,
0376,Italian,12,40,47,NORP,Nationalities or religious or political groups,,,,
0376,"Friday, March 24, 1893",13,0,22,DATE,Absolute or relative dates or periods,,,,
0376,Florence,13,24,32,GPE,"Countries, cities, states",,,,
0376,the Palazzo Vecchio,14,8,27,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0376,Uffizi,14,36,42,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0376,German,15,19,25,NORP,Nationalities or religious or political groups,,,,
0376,Fiesole,15,48,55,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0376,Poggio,15,65,71,GPE,"Countries, cities, states",,,,
0376,Settignano,15,75,85,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0376,"Saturday, March 25, 1893",17,0,24,DATE,Absolute or relative dates or periods,,,,
0376,Florence,17,26,34,GPE,"Countries, cities, states",,,,
0376,San Lorenzo,18,0,11,GPE,"Countries, cities, states",,,,
0376,the Opera del Duomo,18,16,35,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0376,the morning,18,39,50,TIME,Times smaller than a day,,,,
0376,Lotto,19,10,15,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0376,the San Miniato hill,19,51,71,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0376,Christina,19,94,103,PERSON,"People, including fictional",,,,
0376,Bernhard,19,159,167,PERSON,"People, including fictional",,,,
0376,Bernhard,20,13,21,PERSON,"People, including fictional",,,,
0376,Forbes,20,36,42,PERSON,"People, including fictional",,,,
0376,Christina,20,47,56,PERSON,"People, including fictional",,,,
0376,"Sunday, March 26, 1893",21,0,22,DATE,Absolute or relative dates or periods,,,,
0376,Florence,21,24,32,GPE,"Countries, cities, states",,,,
0376,Bargello,22,12,20,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0376,Christina,22,28,37,PERSON,"People, including fictional",,,,
0376,Bernhard,24,0,8,PERSON,"People, including fictional",,,,
0376,Benson,24,23,29,PERSON,"People, including fictional",,,,
0376,Signorelli,24,47,57,PERSON,"People, including fictional",,,,
0376,Bellosguardo,25,23,35,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0376,Browning,25,58,66,PERSON,"People, including fictional",,,,
0376,"Monday, March 27, 1893",26,2,24,DATE,Absolute or relative dates or periods,,,,
0376,Florence,26,26,34,GPE,"Countries, cities, states",,,,
0376,Duomo,27,0,5,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0376,Annunziata,27,10,20,PERSON,"People, including fictional",,,,
0376,Innocenti,27,25,34,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0376,morning,27,42,49,TIME,Times smaller than a day,,,,
0376,a Luca della Robbia,27,55,74,PERSON,"People, including fictional",,,,
0376,Innocenti,27,82,91,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0376,San Miniato,29,10,21,GPE,"Countries, cities, states",,,,
0376,Ghosts (,30,11,19,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0376,Ibsen,30,19,24,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0376,the evening,30,29,40,TIME,Times smaller than a day,,,,
0376,Bernhard,30,48,56,PERSON,"People, including fictional",,,,
0376,Christina,31,0,9,PERSON,"People, including fictional",,,,
0376,third,31,128,133,ORDINAL,"""first"", ""second"", etc.",,,,
0376,Two,31,170,173,CARDINAL,Numerals that do not fall under another type,,,,
