page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0054,B.B. M.Wh,1,0,9,PERSON,"People, including fictional",,,,
0054,March 1891,1,11,21,DATE,Absolute or relative dates or periods,,,,
0054,"March 3, 1891",6,0,13,DATE,Absolute or relative dates or periods,,,,
0054,The Queen’s Drawing Room,7,0,24,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0054,"March 4, 1891",8,0,13,DATE,Absolute or relative dates or periods,,,,
0054,Germans,9,4,11,NORP,Nationalities or religious or political groups,,,,
0054,Haslemere,11,0,9,GPE,"Countries, cities, states",,,,
0054,"May 22, 91",11,11,21,DATE,Absolute or relative dates or periods,,,,
0054,"June 6, 91",13,0,10,DATE,Absolute or relative dates or periods,,,,
0054,Hartford,14,18,26,GPE,"Countries, cities, states",,,,
0054,PUDDEPHATT,14,28,38,PERSON,"People, including fictional",,,,
0054,Jehovah,15,0,7,PERSON,"People, including fictional",,,,
0054,America,15,30,37,GPE,"Countries, cities, states",,,,
0054,Italian,15,78,85,NORP,Nationalities or religious or political groups,,,,
0054,London,17,0,6,GPE,"Countries, cities, states",,,,
0054,"June 10, 1891",17,8,21,DATE,Absolute or relative dates or periods,,,,
0054,Paris,19,0,5,GPE,"Countries, cities, states",,,,
0054,"June 30, 1891",19,7,20,DATE,Absolute or relative dates or periods,,,,
