page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0183,"Tuesday, December 29, 1891",1,0,26,DATE,Absolute or relative dates or periods,,,,
0183,Florence,1,28,36,GPE,"Countries, cities, states",,,,
0183,Corsini Gallery,2,0,15,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0183,the morning,2,19,30,TIME,Times smaller than a day,,,,
0183,Gertrude,3,12,20,PERSON,"People, including fictional",,,,
0183,Way,3,30,33,PERSON,"People, including fictional",,,,
0183,the afternoon,3,37,50,TIME,Times smaller than a day,,,,
0183,Titian,4,25,31,LANGUAGE,Any named language,,,,
0183,the evening,4,43,54,TIME,Times smaller than a day,,,,
0183,B.,5,0,2,PERSON,"People, including fictional",,,,
0183,yesterday,5,159,168,DATE,Absolute or relative dates or periods,,,,
0183,Karin,6,0,5,PERSON,"People, including fictional",,,,
0183,Winny,6,16,21,PERSON,"People, including fictional",,,,
