page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0310,"Sunday, October 16, 1892",1,0,24,DATE,Absolute or relative dates or periods,,,,
0310,"Aquila d’Oro,",1,26,39,GPE,"Countries, cities, states",,,,
0310,Rimini,1,40,46,GPE,"Countries, cities, states",,,,
0310,8.15,2,15,19,TIME,Times smaller than a day,,,,
0310,S. Mercuriale,2,58,71,ORG,"Companies, agencies, institutions, etc.",,,,
0310,Duomo,2,77,82,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0310,S. Biagio,2,84,93,ORG,"Companies, agencies, institutions, etc.",,,,
0310,Pinacoteca,2,102,112,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0310,12.59,3,9,14,DATE,Absolute or relative dates or periods,,,,
0310,Faenza,3,24,30,GPE,"Countries, cities, states",,,,
0310,La Magione,3,51,61,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0310,Girolamo da Treviso,3,79,98,ORG,"Companies, agencies, institutions, etc.",,,,
0310,Duomo,3,104,109,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0310,2,3,159,160,CARDINAL,Numerals that do not fall under another type,,,,
0310,Pinacoteca,3,207,217,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0310,Donatello,3,248,257,PERSON,"People, including fictional",,,,
0310,Palmezzano,3,287,297,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0310,Duomo,3,357,362,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0310,Bernhard,3,405,413,PERSON,"People, including fictional",,,,
0310,S. Francesco,3,422,434,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0310,Crowe & Cavalcaselle Crivelli,3,457,486,ORG,"Companies, agencies, institutions, etc.",,,,
0310,XV century,3,495,505,DATE,Absolute or relative dates or periods,,,,
0310,S. Lorenzo,3,522,532,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0310,the evening,4,3,14,TIME,Times smaller than a day,,,,
0310,Rimini,4,26,32,GPE,"Countries, cities, states",,,,
0310,"Monday, October 17, 1892",5,2,26,DATE,Absolute or relative dates or periods,,,,
0310,Albergo Zongo,5,28,41,PERSON,"People, including fictional",,,,
0310,Pesaro,5,43,49,GPE,"Countries, cities, states",,,,
0310,Sigismondo Malatesta’s,6,7,29,PERSON,"People, including fictional",,,,
0310,Temple,6,41,47,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0310,the morning,6,51,62,TIME,Times smaller than a day,,,,
0310,Gate of Augustus,6,91,107,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0310,Pinacoteca,6,195,205,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0310,the Roman Bridge,6,223,239,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0310,Paolo,6,319,324,PERSON,"People, including fictional",,,,
0310,The Woman’s Herald,7,52,70,ORG,"Companies, agencies, institutions, etc.",,,,
0310,Pictures in Venice,7,75,93,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0310,Venetian,7,113,121,NORP,Nationalities or religious or political groups,,,,
0310,"Tuesday, October 18, 1892",8,1,26,DATE,Absolute or relative dates or periods,,,,
0310,Albergo Italia,8,28,42,GPE,"Countries, cities, states",,,,
0310,URBINO,8,44,50,GPE,"Countries, cities, states",,,,
0310,8,9,18,19,TIME,Times smaller than a day,,,,
0310,12.30,9,40,45,TIME,Times smaller than a day,,,,
0310,Italian,9,107,114,NORP,Nationalities or religious or political groups,,,,
0310,the Palace of Federigo di Montefeltre,10,23,60,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0310,Renaissance,10,119,130,DATE,Absolute or relative dates or periods,,,,
0310,Bernhard,11,49,57,PERSON,"People, including fictional",,,,
0310,Michael,11,68,75,PERSON,"People, including fictional",,,,
