page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0294,"Saturday, September 10, 1892",1,2,30,DATE,Absolute or relative dates or periods,,,,
0294,Paris,1,32,37,GPE,"Countries, cities, states",,,,
0294,Louvre,2,0,6,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0294,morning,2,10,17,TIME,Times smaller than a day,,,,
0294,Hapgood,2,19,26,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0294,Thiis. Raphael,2,31,45,ORG,"Companies, agencies, institutions, etc.",,,,
0294,Giovanni Costa,3,4,18,PERSON,"People, including fictional",,,,
0294,Rukhmabai,4,9,18,PERSON,"People, including fictional",,,,
0294,Giovanni,5,0,8,PERSON,"People, including fictional",,,,
0294,Huysmans,5,72,80,PERSON,"People, including fictional",,,,
0294,Rebours,5,84,91,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0294,Le Marquis de Montesquieu,5,93,118,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0294,Vol. II,5,143,150,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0294,Chauve-Souris,5,172,185,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0294,first,6,5,10,ORDINAL,"""first"", ""second"", etc.",,,,
0294,Hapgood,7,11,18,PERSON,"People, including fictional",,,,
0294,the evening,7,38,49,TIME,Times smaller than a day,,,,
0294,Bernhard,8,0,8,PERSON,"People, including fictional",,,,
0294,"Sunday, September 11, 1892",9,2,28,DATE,Absolute or relative dates or periods,,,,
0294,Paris,9,30,35,GPE,"Countries, cities, states",,,,
0294,Louvre,10,0,6,PERSON,"People, including fictional",,,,
0294,Thiis,10,8,13,PERSON,"People, including fictional",,,,
0294,Hapgood,10,18,25,PERSON,"People, including fictional",,,,
0294,Titians,10,35,42,NORP,Nationalities or religious or political groups,,,,
0294,Maude,11,9,14,PERSON,"People, including fictional",,,,
0294,Michael Field,11,19,32,PERSON,"People, including fictional",,,,
0294,"Monday, September 12, 1892",12,0,26,DATE,Absolute or relative dates or periods,,,,
0294,Paris,12,28,33,GPE,"Countries, cities, states",,,,
0294,Hapgood,13,4,11,PERSON,"People, including fictional",,,,
0294,St. Cloud,13,37,46,GPE,"Countries, cities, states",,,,
0294,George Meredith’s,13,96,113,PERSON,"People, including fictional",,,,
0294,night,14,14,19,TIME,Times smaller than a day,,,,
0294,"Tuesday, September 13, 1892",15,0,27,DATE,Absolute or relative dates or periods,,,,
0294,Paris,15,29,34,GPE,"Countries, cities, states",,,,
0294,the morning,16,10,21,TIME,Times smaller than a day,,,,
0294,two,16,42,45,CARDINAL,Numerals that do not fall under another type,,,,
0294,Hapgood,17,4,11,PERSON,"People, including fictional",,,,
0294,Thiis,17,16,21,PERSON,"People, including fictional",,,,
0294,Louvre,17,29,35,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0294,2,17,39,40,CARDINAL,Numerals that do not fall under another type,,,,
0294,Tanagras,17,144,152,NORP,Nationalities or religious or political groups,,,,
0294,Charon,17,230,236,PERSON,"People, including fictional",,,,
0294,Nymphe,17,242,248,NORP,Nationalities or religious or political groups,,,,
0294,Satyr,17,253,258,PERSON,"People, including fictional",,,,
0294,Hapgood,18,36,43,ORG,"Companies, agencies, institutions, etc.",,,,
0294,9,19,18,19,TIME,Times smaller than a day,,,,
0294,"Wednesday, September 14, 1892",22,2,31,DATE,Absolute or relative dates or periods,,,,
0294,Hotel Centrale,22,34,48,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0294,Turin,22,50,55,GPE,"Countries, cities, states",,,,
0294,2,23,19,20,TIME,Times smaller than a day,,,,
0294,Gallery,23,80,87,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0294,Po,23,144,146,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0294,Goncourt,24,5,13,PERSON,"People, including fictional",,,,
0294,Soeur Philomène,24,16,31,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0294,Bernhard,25,1,9,PERSON,"People, including fictional",,,,
0294,La religieuse,25,15,28,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0294,"Thursday, September 15, 1892",26,0,28,DATE,Absolute or relative dates or periods,,,,
0294,Turin,26,30,35,GPE,"Countries, cities, states",,,,
0294,10-1,27,13,17,DATE,Absolute or relative dates or periods,,,,
0294,Accademia,27,47,56,ORG,"Companies, agencies, institutions, etc.",,,,
0294,Superga,27,78,85,FAC,"Buildings, airports, highways, bridges, etc.",,,,
