page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0161,"Wednesday, November 11, 1891",1,0,28,DATE,Absolute or relative dates or periods,,,,
0161,Vienna,1,30,36,GPE,"Countries, cities, states",,,,
0161,Museum,2,12,18,ORG,"Companies, agencies, institutions, etc.",,,,
0161,the morning,2,22,33,TIME,Times smaller than a day,,,,
0161,10-1.15,2,35,42,TIME,Times smaller than a day,,,,
0161,afternoon,2,62,71,TIME,Times smaller than a day,,,,
0161,Janet,2,77,82,PERSON,"People, including fictional",,,,
0161,Giorgione,2,114,123,PERSON,"People, including fictional",,,,
0161,Titian,2,125,131,PERSON,"People, including fictional",,,,
0161,Palma,2,136,141,PERSON,"People, including fictional",,,,
0161,Macbeth,4,5,12,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0161,"Thursday, November 12, 1891",5,0,27,DATE,Absolute or relative dates or periods,,,,
0161,Pensione Lejeune,5,29,45,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0161,Vienna,5,47,53,GPE,"Countries, cities, states",,,,
0161,first,6,8,13,ORDINAL,"""first"", ""second"", etc.",,,,
0161,Czërnin,6,21,28,PERSON,"People, including fictional",,,,
0161,the Ver Meer van Delft,6,50,72,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0161,Albertina,7,20,29,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0161,Pennell,7,56,63,PERSON,"People, including fictional",,,,
0161,Pennell,7,69,76,PERSON,"People, including fictional",,,,
0161,Siberia,7,116,123,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0161,Venetian,8,17,25,NORP,Nationalities or religious or political groups,,,,
0161,the evening,9,3,14,TIME,Times smaller than a day,,,,
0161,Manon,9,31,36,PERSON,"People, including fictional",,,,
