page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0086,"Monday, August 17, 1891",1,0,23,DATE,Absolute or relative dates or periods,,,,
0086,Berlin,1,25,31,GPE,"Countries, cities, states",,,,
0086,Brunswick,2,24,33,GPE,"Countries, cities, states",,,,
0086,the forenoon,2,38,50,TIME,Times smaller than a day,,,,
0086,a month ago,2,80,91,DATE,Absolute or relative dates or periods,,,,
0086,Palma,2,285,290,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0086,two,3,39,42,CARDINAL,Numerals that do not fall under another type,,,,
0086,two,4,32,35,CARDINAL,Numerals that do not fall under another type,,,,
0086,One,4,86,89,CARDINAL,Numerals that do not fall under another type,,,,
0086,Rubens,4,107,113,PERSON,"People, including fictional",,,,
0086,Frans Hals,4,162,172,PERSON,"People, including fictional",,,,
0086,Rubens,4,214,220,PERSON,"People, including fictional",,,,
0086,Rubens,4,242,248,PERSON,"People, including fictional",,,,
0086,Stien,4,285,290,PERSON,"People, including fictional",,,,
0086,Vermeer,5,43,50,PERSON,"People, including fictional",,,,
0086,Rembrandts,5,67,77,PERSON,"People, including fictional",,,,
0086,Vermeer,6,4,11,PERSON,"People, including fictional",,,,
0086,Rembrandt,7,21,30,PERSON,"People, including fictional",,,,
0086,Stevenson,7,153,162,PERSON,"People, including fictional",,,,
0086,Christ,7,214,220,PERSON,"People, including fictional",,,,
0086,Magdalen,7,229,237,PERSON,"People, including fictional",,,,
0086,Christ,7,323,329,PERSON,"People, including fictional",,,,
0086,Rembrandt,7,409,418,PERSON,"People, including fictional",,,,
0086,Jesus,7,464,469,PERSON,"People, including fictional",,,,
0086,Magdalen,7,475,483,PERSON,"People, including fictional",,,,
0086,Dutch,7,489,494,NORP,Nationalities or religious or political groups,,,,
0086,Rembrandt,7,504,513,PERSON,"People, including fictional",,,,
0086,two,7,552,555,CARDINAL,Numerals that do not fall under another type,,,,
0086,Rembrandt,7,569,578,PERSON,"People, including fictional",,,,
0086,one,7,596,599,CARDINAL,Numerals that do not fall under another type,,,,
0086,Hugo Grotius,7,603,615,PERSON,"People, including fictional",,,,
0086,one,7,653,656,CARDINAL,Numerals that do not fall under another type,,,,
0086,Grotius,7,660,667,PERSON,"People, including fictional",,,,
0086,Rembrandt,7,731,740,PERSON,"People, including fictional",,,,
0086,Vermeer,8,64,71,PERSON,"People, including fictional",,,,
0086,the afternoon,9,3,16,TIME,Times smaller than a day,,,,
0086,Berlin,9,48,54,GPE,"Countries, cities, states",,,,
0086,Motley,9,64,70,PERSON,"People, including fictional",,,,
0086,German,9,84,90,LANGUAGE,Any named language,,,,
0086,Judith,15,25,31,PERSON,"People, including fictional",,,,
0086,Fortezza,15,36,44,PERSON,"People, including fictional",,,,
0086,Sebastiano,15,109,119,PERSON,"People, including fictional",,,,
0086,Berlin,15,123,129,GPE,"Countries, cities, states",,,,
0086,Judith,16,43,49,PERSON,"People, including fictional",,,,
0086,Michael,18,0,7,PERSON,"People, including fictional",,,,
0086,John Polagologos,18,12,28,PERSON,"People, including fictional",,,,
0086,3,20,26,27,CARDINAL,Numerals that do not fall under another type,,,,
