page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0430,"Monday, November 13, 1893",1,2,27,DATE,Absolute or relative dates or periods,,,,
0430,Pellegrino,1,29,39,GPE,"Countries, cities, states",,,,
0430,Bologna,1,41,48,GPE,"Countries, cities, states",,,,
0430,the morning,2,12,23,TIME,Times smaller than a day,,,,
0430,Gallery,2,28,35,ORG,"Companies, agencies, institutions, etc.",,,,
0430,the afternoon,2,39,52,TIME,Times smaller than a day,,,,
0430,Assisi,3,23,29,ORG,"Companies, agencies, institutions, etc.",,,,
0430,Bernhard,4,0,8,PERSON,"People, including fictional",,,,
0430,The League of Youth,4,14,33,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0430,"Tuesday, November 14, 1893,",7,2,29,DATE,Absolute or relative dates or periods,,,,
0430,12,7,30,32,CARDINAL,Numerals that do not fall under another type,,,,
0430,Lungarno Acciajuoli,8,1,20,PERSON,"People, including fictional",,,,
0430,Florence,8,22,30,GPE,"Countries, cities, states",,,,
0430,Robertson,9,0,9,PERSON,"People, including fictional",,,,
0430,Gladstone,9,24,33,PERSON,"People, including fictional",,,,
0430,the Free Review,9,37,52,ORG,"Companies, agencies, institutions, etc.",,,,
0430,Bologna,10,29,36,GPE,"Countries, cities, states",,,,
0430,Toscana,11,67,74,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0430,"Wednesday, November 14, 1893,",13,0,29,DATE,Absolute or relative dates or periods,,,,
0430,12,13,30,32,CARDINAL,Numerals that do not fall under another type,,,,
0430,Lungarno Acciajuoli,13,33,52,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0430,Florence,13,54,62,GPE,"Countries, cities, states",,,,
0430,Santa Croce,15,8,19,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0430,"Thursday, November 16, 1893",17,0,27,DATE,Absolute or relative dates or periods,,,,
0430,Florence,17,29,37,GPE,"Countries, cities, states",,,,
0430,Bernhard,18,0,8,PERSON,"People, including fictional",,,,
0430,a moment,18,170,178,TIME,Times smaller than a day,,,,
0430,first,18,237,242,ORDINAL,"""first"", ""second"", etc.",,,,
0430,Bernhard,18,679,687,PERSON,"People, including fictional",,,,
0430,Michaels,18,781,789,PERSON,"People, including fictional",,,,
0430,Maude,18,794,799,PERSON,"People, including fictional",,,,
0430,last summer,18,808,819,DATE,Absolute or relative dates or periods,,,,
0430,Today,19,0,5,DATE,Absolute or relative dates or periods,,,,
0430,Bernhard,20,0,8,PERSON,"People, including fictional",,,,
0430,Guy Mannering,20,14,27,PERSON,"People, including fictional",,,,
0430,Friday and Saturday,22,0,19,DATE,Absolute or relative dates or periods,,,,
0430,November 17-18,22,21,35,DATE,Absolute or relative dates or periods,,,,
0430,1893,22,37,41,DATE,Absolute or relative dates or periods,,,,
0430,Florence,22,43,51,GPE,"Countries, cities, states",,,,
0430,days,23,12,16,DATE,Absolute or relative dates or periods,,,,
0430,Uffizi,24,8,14,GPE,"Countries, cities, states",,,,
0430,Graf,25,15,19,PERSON,"People, including fictional",,,,
0430,Ruskin,26,5,11,LANGUAGE,Any named language,,,,
0430,Bernhard,27,0,8,PERSON,"People, including fictional",,,,
0430,Dante,27,17,22,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0430,Vasari,27,27,33,PERSON,"People, including fictional",,,,
0430,Morelli,28,30,37,PERSON,"People, including fictional",,,,
0430,"Sunday, November 19, 1893",30,0,25,DATE,Absolute or relative dates or periods,,,,
0430,Florence,30,27,35,GPE,"Countries, cities, states",,,,
0430,Ray,31,0,3,PERSON,"People, including fictional",,,,
0430,one,31,87,90,CARDINAL,Numerals that do not fall under another type,,,,
0430,Clare,31,97,102,PERSON,"People, including fictional",,,,
0430,two,31,104,107,CARDINAL,Numerals that do not fall under another type,,,,
0430,Mary,31,109,113,PERSON,"People, including fictional",,,,
0430,3,31,115,116,CARDINAL,Numerals that do not fall under another type,,,,
0430,Smith,31,126,131,PERSON,"People, including fictional",,,,
0430,4,31,133,134,CARDINAL,Numerals that do not fall under another type,,,,
0430,Costelloe,31,144,153,PERSON,"People, including fictional",,,,
0430,5,31,155,156,CARDINAL,Numerals that do not fall under another type,,,,
0430,Karin,31,158,163,PERSON,"People, including fictional",,,,
0430,6,31,165,166,CARDINAL,Numerals that do not fall under another type,,,,
0430,moment,31,216,222,TIME,Times smaller than a day,,,,
0430,Karin,31,292,297,PERSON,"People, including fictional",,,,
0430,Book of Tears,32,57,70,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0430,Shelley,33,54,61,PERSON,"People, including fictional",,,,
0430,Morelli,34,22,29,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0430,Chronicle,34,37,46,ORG,"Companies, agencies, institutions, etc.",,,,
0430,Bernhard,35,0,8,PERSON,"People, including fictional",,,,
0430,Vernon Lee,35,13,23,PERSON,"People, including fictional",,,,
0430,Academy,35,31,38,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0430,Jeffrey,35,57,64,PERSON,"People, including fictional",,,,
0430,Finished Vol. IV,36,0,16,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0430,Modern Painters,36,20,35,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0430,Bernhard,37,43,51,PERSON,"People, including fictional",,,,
0430,Scott,37,63,68,PERSON,"People, including fictional",,,,
0430,Old Mortality,37,71,84,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0430,"Monday, November 20, 1893",38,0,25,DATE,Absolute or relative dates or periods,,,,
0430,Florence,38,27,35,GPE,"Countries, cities, states",,,,
0430,"Tuesday, November 21, 1893",40,0,26,DATE,Absolute or relative dates or periods,,,,
0430,Florence,40,28,36,GPE,"Countries, cities, states",,,,
0430,Jeffrey,41,5,12,PERSON,"People, including fictional",,,,
0430,S. Lorenzo,41,46,56,ORG,"Companies, agencies, institutions, etc.",,,,
0430,Norwegian,41,78,87,NORP,Nationalities or religious or political groups,,,,
0430,Landsem,41,101,108,PERSON,"People, including fictional",,,,
0430,Michael,42,0,7,PERSON,"People, including fictional",,,,
0430,Bernhard,43,0,8,PERSON,"People, including fictional",,,,
0430,Vernon Lee’s,43,20,32,PERSON,"People, including fictional",,,,
