page,text,p,start,end,type,description,wikidata,viaf,loc,notes
135,"Thursday, October 15, 1891",1,0,26,DATE,Absolute or relative dates or periods,,,,
135,Venice,1,28,34,GPE,"Countries, cities, states",,,,
135,Bernhard,2,4,12,PERSON,"People, including fictional",,,,
135,Irish,3,12,17,NORP,Nationalities or religious or political groups,,,,
135,U.S.,3,56,60,GPE,"Countries, cities, states",,,,
135,the Eastern States,3,77,95,GPE,"Countries, cities, states",,,,
135,fifty years,3,132,143,DATE,Absolute or relative dates or periods,,,,
135,Academy,5,0,7,ORG,"Companies, agencies, institutions, etc.",,,,
135,the morning,5,11,22,TIME,Times smaller than a day,,,,
135,the afternoon,5,27,40,TIME,Times smaller than a day,,,,
135,Costa,5,51,56,PERSON,"People, including fictional",,,,
135,the Palazzo Suira,5,60,77,FAC,"Buildings, airports, highways, bridges, etc.",,,,
135,Pietro Longhi,5,143,156,PERSON,"People, including fictional",,,,
135,Venetian,5,183,191,NORP,Nationalities or religious or political groups,,,,
135,the day,5,230,237,DATE,Absolute or relative dates or periods,,,,
135,the Palazzo Rezzonico,6,16,37,FAC,"Buildings, airports, highways, bridges, etc.",,,,
135,Tiepolo,6,85,92,PERSON,"People, including fictional",,,,
135,Browning,6,108,116,PERSON,"People, including fictional",,,,
135,Giudecca,7,16,24,FAC,"Buildings, airports, highways, bridges, etc.",,,,
