page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0190,"Monday, January 18, 1892",1,0,24,DATE,Absolute or relative dates or periods,,,,
0190,Florence,1,26,34,GPE,"Countries, cities, states",,,,
0190,the afternoon,3,3,16,TIME,Times smaller than a day,,,,
0190,B.,3,48,50,PERSON,"People, including fictional",,,,
0190,Gertrude,3,87,95,PERSON,"People, including fictional",,,,
0190,Maupassant,4,5,15,PERSON,"People, including fictional",,,,
0190,Monsieur Parent,4,18,33,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0190,"Tuesday, January 19, 1892",5,0,25,DATE,Absolute or relative dates or periods,,,,
0190,Florence,5,27,35,GPE,"Countries, cities, states",,,,
0190,a Lorenzo Monaco,6,60,76,PERSON,"People, including fictional",,,,
0190,Costa,6,83,88,PERSON,"People, including fictional",,,,
0190,B.,6,109,111,PERSON,"People, including fictional",,,,
0190,Gertrude,7,14,22,PERSON,"People, including fictional",,,,
0190,Switzerland,7,66,77,GPE,"Countries, cities, states",,,,
0190,Costa,7,107,112,PERSON,"People, including fictional",,,,
0190,Loeser,7,117,123,PERSON,"People, including fictional",,,,
0190,B’s,7,127,130,ORG,"Companies, agencies, institutions, etc.",,,,
0190,Bonifacio,8,22,31,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0190,the evening,8,35,46,TIME,Times smaller than a day,,,,
0190,Zeller,9,7,13,PERSON,"People, including fictional",,,,
0190,"Wednesday, January 20, 1892",10,0,27,DATE,Absolute or relative dates or periods,,,,
0190,Florence,10,29,37,GPE,"Countries, cities, states",,,,
0190,Lorenzo Monaco,11,8,22,PERSON,"People, including fictional",,,,
0190,the Uffizi and Academy,11,26,48,ORG,"Companies, agencies, institutions, etc.",,,,
0190,Santa Croce,11,71,82,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0190,the morning,11,93,104,TIME,Times smaller than a day,,,,
0190,B.,13,13,15,PERSON,"People, including fictional",,,,
0190,Loeser,13,20,26,PERSON,"People, including fictional",,,,
0190,Gertrude,13,42,50,PERSON,"People, including fictional",,,,
0190,the evening,14,3,14,TIME,Times smaller than a day,,,,
0190,Bonifacio,14,31,40,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0190,B.,15,0,2,PERSON,"People, including fictional",,,,
0190,"Thursday, January 21, 1892",16,0,26,DATE,Absolute or relative dates or periods,,,,
0190,Florence,16,28,36,GPE,"Countries, cities, states",,,,
0190,San Marco,17,0,9,GPE,"Countries, cities, states",,,,
0190,morning,17,17,24,TIME,Times smaller than a day,,,,
0190,Santa Maria Novella,17,29,48,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0190,Loeser,18,13,19,PERSON,"People, including fictional",,,,
0190,Bellosguardo,18,37,49,GPE,"Countries, cities, states",,,,
0190,Musgrave,18,76,84,PERSON,"People, including fictional",,,,
0190,Italian,19,8,15,LANGUAGE,Any named language,,,,
0190,"Friday, January 22, 1892",20,0,24,DATE,Absolute or relative dates or periods,,,,
0190,Florence,20,26,34,GPE,"Countries, cities, states",,,,
0190,the morning,21,31,42,TIME,Times smaller than a day,,,,
0190,the afternoon,22,3,16,TIME,Times smaller than a day,,,,
0190,Maiano,22,37,43,PERSON,"People, including fictional",,,,
