page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0322,"Tuesday, November 8, 1892",1,2,27,DATE,Absolute or relative dates or periods,,,,
0322,Todi,1,29,33,PERSON,"People, including fictional",,,,
0322,Bernhard,2,0,8,PERSON,"People, including fictional",,,,
0322,Todi,2,67,71,GPE,"Countries, cities, states",,,,
0322,Todi,2,90,94,GPE,"Countries, cities, states",,,,
0322,Renaissance,2,171,182,DATE,Absolute or relative dates or periods,,,,
0322,a Roman Basilica,2,217,233,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0322,S. Fortunato,3,121,133,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0322,8,4,27,28,TIME,Times smaller than a day,,,,
0322,1.30,4,50,54,TIME,Times smaller than a day,,,,
0322,Diruta,4,65,71,GPE,"Countries, cities, states",,,,
0322,Fiorenzo,4,94,102,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0322,Eusebio,4,110,117,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0322,all the afternoon,4,128,145,TIME,Times smaller than a day,,,,
0322,Church,4,173,179,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0322,25 francs,7,56,65,MONEY,"Monetary values, including unit",,,,
0322,"Wednesday, November 9, 1892",8,0,27,DATE,Absolute or relative dates or periods,,,,
0322,Belle Arti,8,29,39,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0322,Perugia,8,41,48,GPE,"Countries, cities, states",,,,
0322,Todi,9,7,11,PERSON,"People, including fictional",,,,
0322,the morning,9,15,26,TIME,Times smaller than a day,,,,
0322,12,9,62,64,TIME,Times smaller than a day,,,,
0322,S. M. di Consolazione,10,11,32,ORG,"Companies, agencies, institutions, etc.",,,,
0322,1591,10,89,93,DATE,Absolute or relative dates or periods,,,,
0322,about 5.30,11,13,23,TIME,Times smaller than a day,,,,
0322,Progresso,11,41,50,FAC,"Buildings, airports, highways, bridges, etc.",,,,
