page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0326,"Sunday, November 13, 1892",1,0,25,DATE,Absolute or relative dates or periods,,,,
0326,Albergo Lucini,1,27,41,PERSON,"People, including fictional",,,,
0326,Spoleto,1,43,50,GPE,"Countries, cities, states",,,,
0326,the Pinacoteca,2,4,18,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0326,Foligno,2,22,29,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0326,Ottaviano Nelli,2,38,53,PERSON,"People, including fictional",,,,
0326,Municipio,2,70,79,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0326,10.30,2,96,101,TIME,Times smaller than a day,,,,
0326,Trevi,2,111,116,GPE,"Countries, cities, states",,,,
0326,Lo Spagnas,2,170,180,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0326,Rocco da Vicenza,2,209,225,PERSON,"People, including fictional",,,,
0326,3 francs,3,40,48,MONEY,"Monetary values, including unit",,,,
0326,Bernhard,3,85,93,PERSON,"People, including fictional",,,,
0326,Italian,3,133,140,NORP,Nationalities or religious or political groups,,,,
0326,Trevi,4,21,26,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0326,8 francs,4,42,50,MONEY,"Monetary values, including unit",,,,
0326,Temple,4,99,105,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0326,Clitannus,4,113,122,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0326,Springs,4,132,139,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0326,S. Giacomo,4,164,174,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0326,Baedeker,5,35,43,PERSON,"People, including fictional",,,,
0326,"Monday, November 14, 1892",6,0,25,DATE,Absolute or relative dates or periods,,,,
0326,Europa,6,27,33,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0326,Terni,6,35,40,GPE,"Countries, cities, states",,,,
0326,Duomo,7,8,13,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0326,Canonico,8,2,10,PERSON,"People, including fictional",,,,
0326,two,8,64,67,CARDINAL,Numerals that do not fall under another type,,,,
0326,one,8,75,78,CARDINAL,Numerals that do not fall under another type,,,,
0326,S. Agostino,9,4,15,PERSON,"People, including fictional",,,,
0326,S. Pietro,9,20,29,PERSON,"People, including fictional",,,,
0326,the afternoon,9,33,46,TIME,Times smaller than a day,,,,
