page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0219,"Thursday, February 25, 1892",1,0,27,DATE,Absolute or relative dates or periods,,,,
0219,Florence,1,29,37,GPE,"Countries, cities, states",,,,
0219,Andrea del Sarto,2,8,24,PERSON,"People, including fictional",,,,
0219,Scalzo,2,57,63,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0219,San Salvi,2,65,74,ORG,"Companies, agencies, institutions, etc.",,,,
0219,Academy,2,83,90,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0219,Italian,4,9,16,LANGUAGE,Any named language,,,,
0219,B.’s,4,34,38,ORG,"Companies, agencies, institutions, etc.",,,,
0219,Huysmans,4,64,72,PERSON,"People, including fictional",,,,
0219,Un Dilemme,4,105,115,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0219,the evening,5,17,28,TIME,Times smaller than a day,,,,
0219,Linden Stories or Summers at Linden,5,88,123,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0219,"Friday, February 26, 1892",6,2,27,DATE,Absolute or relative dates or periods,,,,
0219,Florence,6,29,37,GPE,"Countries, cities, states",,,,
0219,the morning,7,36,47,TIME,Times smaller than a day,,,,
0219,Gertrude,8,0,8,PERSON,"People, including fictional",,,,
0219,Correggio,8,39,48,PERSON,"People, including fictional",,,,
0219,the Villa Careggi,9,36,53,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0219,B.,11,0,2,PERSON,"People, including fictional",,,,
0219,Creighton,11,8,17,ORG,"Companies, agencies, institutions, etc.",,,,
0219,first,12,20,25,ORDINAL,"""first"", ""second"", etc.",,,,
0219,Linden Stories,12,37,51,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0219,B.,12,53,55,PERSON,"People, including fictional",,,,
0219,Creighton,13,30,39,ORG,"Companies, agencies, institutions, etc.",,,,
0219,"Saturday, February 27, 1892",14,9,36,DATE,Absolute or relative dates or periods,,,,
0219,Pontormo,15,10,18,PERSON,"People, including fictional",,,,
0219,Bronzino,15,23,31,PERSON,"People, including fictional",,,,
0219,Pitti,15,39,44,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0219,Uffizi,15,49,55,NORP,Nationalities or religious or political groups,,,,
0219,Edith Kendall,16,18,31,PERSON,"People, including fictional",,,,
0219,B.,17,16,18,PERSON,"People, including fictional",,,,
0219,Edith,17,86,91,PERSON,"People, including fictional",,,,
0219,B.,18,15,17,PERSON,"People, including fictional",,,,
0219,9,18,23,24,TIME,Times smaller than a day,,,,
0219,Musgrave,18,58,66,PERSON,"People, including fictional",,,,
0219,Maupassant,19,5,15,PERSON,"People, including fictional",,,,
0219,Clair de lune,19,18,31,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0219,Huysmans,20,24,32,PERSON,"People, including fictional",,,,
0219,Un Dilemme,20,48,58,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0219,Maupassant,20,66,76,PERSON,"People, including fictional",,,,
0219,"Sunday, February 28, 1892",21,0,25,DATE,Absolute or relative dates or periods,,,,
0219,Florence,21,27,35,GPE,"Countries, cities, states",,,,
0219,Rossi,23,12,17,PERSON,"People, including fictional",,,,
0219,San Lorenzo,23,21,32,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0219,Costa,24,4,9,PERSON,"People, including fictional",,,,
0219,all the morning,24,93,108,TIME,Times smaller than a day,,,,
0219,B.,26,24,26,PERSON,"People, including fictional",,,,
0219,Creighton’s History of the Papacy,26,32,65,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0219,half,26,89,93,CARDINAL,Numerals that do not fall under another type,,,,
0219,a hundred,27,35,44,CARDINAL,Numerals that do not fall under another type,,,,
0219,the day,27,76,83,DATE,Absolute or relative dates or periods,,,,
0219,11,27,106,108,TIME,Times smaller than a day,,,,
0219,"Monday, February 29, 1891",28,0,25,DATE,Absolute or relative dates or periods,,,,
0219,Florence,28,27,35,GPE,"Countries, cities, states",,,,
0219,the next 29th of February,29,21,46,DATE,Absolute or relative dates or periods,,,,
0219,S. Lorenzo,30,7,17,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0219,Rosso,30,32,37,PERSON,"People, including fictional",,,,
0219,Bronzino,30,42,50,PERSON,"People, including fictional",,,,
0219,Sogliani,30,55,63,PERSON,"People, including fictional",,,,
0219,Donatello,30,73,82,PERSON,"People, including fictional",,,,
0219,Library,30,95,102,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0219,Costa,31,0,5,PERSON,"People, including fictional",,,,
0219,Santa Maria Nuova,31,89,106,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0219,a Lorenzo Monaco,32,40,56,PERSON,"People, including fictional",,,,
0219,Crowe,32,70,75,PERSON,"People, including fictional",,,,
0219,Cavalcaselle - Milanese,32,80,103,PERSON,"People, including fictional",,,,
0219,Gertrude,33,51,59,PERSON,"People, including fictional",,,,
0219,B.,34,0,2,PERSON,"People, including fictional",,,,
0219,Creighton,34,24,33,ORG,"Companies, agencies, institutions, etc.",,,,
