page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0304,"Sunday, October 2, 1892",1,0,23,DATE,Absolute or relative dates or periods,,,,
0304,Albergo Monaco,1,25,39,GPE,"Countries, cities, states",,,,
0304,Venice,1,41,47,GPE,"Countries, cities, states",,,,
0304,Bernhard,2,43,51,PERSON,"People, including fictional",,,,
0304,Cariani,2,54,61,PERSON,"People, including fictional",,,,
0304,Martino da Udine,3,27,43,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0304,Morelli,5,10,17,PERSON,"People, including fictional",,,,
0304,the evening,5,66,77,TIME,Times smaller than a day,,,,
0304,the afternoon,6,3,16,TIME,Times smaller than a day,,,,
0304,San Rocco,6,28,37,GPE,"Countries, cities, states",,,,
0304,two,6,47,50,CARDINAL,Numerals that do not fall under another type,,,,
0304,Americans,6,51,60,NORP,Nationalities or religious or political groups,,,,
0304,Sperry,6,69,75,PERSON,"People, including fictional",,,,
0304,San Francisco,6,112,125,GPE,"Countries, cities, states",,,,
0304,Frari,8,20,25,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0304,Giudecca,8,65,73,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0304,"Monday, October 3, 1892",9,0,23,DATE,Absolute or relative dates or periods,,,,
0304,Venice,9,25,31,GPE,"Countries, cities, states",,,,
0304,Sperrys,11,11,18,PERSON,"People, including fictional",,,,
0304,San Marco,11,22,31,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0304,the Scuola di San Giorgio,11,64,89,ORG,"Companies, agencies, institutions, etc.",,,,
0304,Santa Maria dei Miracoli,11,94,118,ORG,"Companies, agencies, institutions, etc.",,,,
0304,Academy,11,164,171,ORG,"Companies, agencies, institutions, etc.",,,,
0304,Barozzi,12,7,14,PERSON,"People, including fictional",,,,
0304,Bernhard,12,20,28,PERSON,"People, including fictional",,,,
0304,Robert Browning’s,12,89,106,PERSON,"People, including fictional",,,,
0304,Boston,12,107,113,GPE,"Countries, cities, states",,,,
0304,Bronson,12,127,134,PERSON,"People, including fictional",,,,
0304,Sperry,13,52,58,PERSON,"People, including fictional",,,,
0304,Murano,13,63,69,GPE,"Countries, cities, states",,,,
0304,S. Pietro,13,78,87,ORG,"Companies, agencies, institutions, etc.",,,,
0304,Santa Maria dei Angeli,13,89,111,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0304,Duomo,13,121,126,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0304,Charles V,14,14,23,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0304,Bernhard,14,29,37,PERSON,"People, including fictional",,,,
0304,Eastlake,14,49,57,PERSON,"People, including fictional",,,,
0304,History of Oil Painting,14,60,83,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0304,"Tuesday, October 4, 1892",15,2,26,DATE,Absolute or relative dates or periods,,,,
0304,Venice,15,28,34,GPE,"Countries, cities, states",,,,
0304,San Giuliano,16,0,12,GPE,"Countries, cities, states",,,,
0304,San Salvador,16,14,26,GPE,"Countries, cities, states",,,,
0304,Santa Maria Mater Domini,16,32,56,GPE,"Countries, cities, states",,,,
0304,the morning,16,61,72,TIME,Times smaller than a day,,,,
0304,the afternoon,17,3,16,TIME,Times smaller than a day,,,,
0304,San Salvador,17,33,45,GPE,"Countries, cities, states",,,,
0304,the High Altar,17,106,120,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0304,Titian Resurrection,17,145,164,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0304,San Zaccaria,18,16,28,GPE,"Countries, cities, states",,,,
0304,Morelli,18,60,67,PERSON,"People, including fictional",,,,
0304,the evening,19,3,14,TIME,Times smaller than a day,,,,
0304,Sperry,19,34,40,PERSON,"People, including fictional",,,,
0304,Continent,19,218,227,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
