page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0274,a few days,1,4,14,DATE,Absolute or relative dates or periods,,,,
0274,Burke,1,117,122,PERSON,"People, including fictional",,,,
0274,Maude,1,127,132,PERSON,"People, including fictional",,,,
0274,evening,1,140,147,TIME,Times smaller than a day,,,,
0274,Burke,2,0,5,PERSON,"People, including fictional",,,,
0274,Les Troyens,2,23,34,GPE,"Countries, cities, states",,,,
0274,Bernhard,3,41,49,PERSON,"People, including fictional",,,,
0274,"Monday, June <20> [19]",4,0,22,DATE,Absolute or relative dates or periods,,,,
0274,Paris,4,30,35,GPE,"Countries, cities, states",,,,
0274,the day,5,9,16,DATE,Absolute or relative dates or periods,,,,
0274,Burke,5,26,31,PERSON,"People, including fictional",,,,
0274,Irwick,5,51,57,PERSON,"People, including fictional",,,,
0274,first,5,59,64,ORDINAL,"""first"", ""second"", etc.",,,,
0274,the New Salon,5,68,81,ORG,"Companies, agencies, institutions, etc.",,,,
0274,two,5,98,101,CARDINAL,Numerals that do not fall under another type,,,,
0274,Duran〈d〉-Ruel’s,5,102,117,ORG,"Companies, agencies, institutions, etc.",,,,
0274,Bôcher,5,131,137,PERSON,"People, including fictional",,,,
0274,Mikes,6,5,10,PERSON,"People, including fictional",,,,
0274,the evening,6,23,34,TIME,Times smaller than a day,,,,
0274,Frank,6,140,145,PERSON,"People, including fictional",,,,
0274,"Tuesday, June <21> [20], 1892",7,2,31,DATE,Absolute or relative dates or periods,,,,
0274,Paris,7,33,38,GPE,"Countries, cities, states",,,,
0274,morning,8,23,30,TIME,Times smaller than a day,,,,
0274,Bernhard,8,45,53,PERSON,"People, including fictional",,,,
0274,Burke,8,59,64,PERSON,"People, including fictional",,,,
0274,Luxembourg,8,72,82,GPE,"Countries, cities, states",,,,
0274,Michael Field,9,5,18,PERSON,"People, including fictional",,,,
0274,Cooper,9,25,31,PERSON,"People, including fictional",,,,
0274,Bradley,9,41,48,PERSON,"People, including fictional",,,,
0274,Salon,9,61,66,ORG,"Companies, agencies, institutions, etc.",,,,
0274,the evening,10,3,14,TIME,Times smaller than a day,,,,
0274,Burke,10,34,39,PERSON,"People, including fictional",,,,
0274,Irwick,10,48,54,PERSON,"People, including fictional",,,,
0274,Les Troyens,10,58,69,PERSON,"People, including fictional",,,,
0274,"Wednesday, June <22> [21]",11,0,25,DATE,Absolute or relative dates or periods,,,,
0274,Paris,11,33,38,GPE,"Countries, cities, states",,,,
0274,Sienese,12,15,22,NORP,Nationalities or religious or political groups,,,,
0274,Florentine,12,27,37,NORP,Nationalities or religious or political groups,,,,
0274,the Gallerie [sic] de Sept Mètres,12,50,83,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0274,Burke,12,89,94,PERSON,"People, including fictional",,,,
0274,the morning,12,98,109,TIME,Times smaller than a day,,,,
0274,Mikes,12,136,141,PERSON,"People, including fictional",,,,
0274,the New Salon,12,145,158,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0274,Burke,13,0,5,PERSON,"People, including fictional",,,,
0274,Maude,13,36,41,PERSON,"People, including fictional",,,,
0274,One,13,121,124,CARDINAL,Numerals that do not fall under another type,,,,
0274,"2,000 feet",13,536,546,QUANTITY,"Measurements, as of weight or distance",,,,
0274,"5,000 feet",13,557,567,QUANTITY,"Measurements, as of weight or distance",,,,
0274,two feet,13,621,629,QUANTITY,"Measurements, as of weight or distance",,,,
0274,Maude,14,19,24,PERSON,"People, including fictional",,,,
0274,Brittany,14,43,51,GPE,"Countries, cities, states",,,,
0274,"Thursday, June 23, 1892",16,0,23,DATE,Absolute or relative dates or periods,,,,
0274,Paris,16,25,30,GPE,"Countries, cities, states",,,,
0274,Louvre,17,17,23,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0274,Burke,17,29,34,PERSON,"People, including fictional",,,,
0274,all morning,17,35,46,TIME,Times smaller than a day,,,,
0274,the Puvis de Chavannes,18,27,49,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0274,the Nouvelle Sorbonne,18,53,74,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0274,Bernhard,19,21,29,PERSON,"People, including fictional",,,,
0274,Burke,19,35,40,PERSON,"People, including fictional",,,,
0274,the Old Salon,19,44,57,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0274,Florence Ayling,20,0,15,PERSON,"People, including fictional",,,,
0274,Burke,21,0,5,PERSON,"People, including fictional",,,,
0274,Bernhard,22,12,20,PERSON,"People, including fictional",,,,
0274,Michael,22,32,39,PERSON,"People, including fictional",,,,
0274,Lionardo,22,58,66,PERSON,"People, including fictional",,,,
