page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0292,"Monday, September 5, 1892,",1,2,28,DATE,Absolute or relative dates or periods,,,,
0292,rue de la Grande Chaumière,1,33,59,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0292,Paris,1,61,66,GPE,"Countries, cities, states",,,,
0292,Durand-Ruel’s,2,8,21,ORG,"Companies, agencies, institutions, etc.",,,,
0292,Burke,2,27,32,PERSON,"People, including fictional",,,,
0292,Hapgood,2,37,44,PERSON,"People, including fictional",,,,
0292,the morning,2,48,59,TIME,Times smaller than a day,,,,
0292,Whistler,2,81,89,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0292,the Chapel of St Vincent de Paul,3,8,40,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0292,Flandrins,3,74,83,PERSON,"People, including fictional",,,,
0292,Puvis,4,25,30,PERSON,"People, including fictional",,,,
0292,the Women’s Exposition,5,46,68,ORG,"Companies, agencies, institutions, etc.",,,,
0292,Burke,5,74,79,PERSON,"People, including fictional",,,,
0292,"Tuesday, September 6, 1892",6,2,28,DATE,Absolute or relative dates or periods,,,,
0292,Paris,6,30,35,GPE,"Countries, cities, states",,,,
0292,Louvre,7,0,6,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0292,Bernhard,7,8,16,PERSON,"People, including fictional",,,,
0292,Milanese,7,29,37,LANGUAGE,Any named language,,,,
0292,Thiis,7,41,46,PERSON,"People, including fictional",,,,
0292,Burke,7,48,53,PERSON,"People, including fictional",,,,
0292,Hapgood,7,55,62,PERSON,"People, including fictional",,,,
0292,Bernhard,9,0,8,PERSON,"People, including fictional",,,,
0292,Freeman’s History of Italy,9,27,53,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0292,the evening,10,4,15,TIME,Times smaller than a day,,,,
0292,Freeman,10,48,55,PERSON,"People, including fictional",,,,
0292,one,10,68,71,CARDINAL,Numerals that do not fall under another type,,,,
0292,Hunt,10,72,76,PERSON,"People, including fictional",,,,
0292,"Wednesday, September 7, 1892",11,0,28,DATE,Absolute or relative dates or periods,,,,
0292,Paris,11,30,35,GPE,"Countries, cities, states",,,,
0292,Burke,12,10,15,PERSON,"People, including fictional",,,,
0292,Hapgood,12,20,27,PERSON,"People, including fictional",,,,
0292,Fontainebleau,12,31,44,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0292,9.15,12,45,49,TIME,Times smaller than a day,,,,
0292,Chateau,12,86,93,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0292,Signor Frizzoni,12,154,169,PERSON,"People, including fictional",,,,
0292,6,12,190,191,CARDINAL,Numerals that do not fall under another type,,,,
0292,a Fra Paolina,12,209,222,PERSON,"People, including fictional",,,,
0292,the Chapelle de la Trinité,12,226,252,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0292,Park,13,37,41,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0292,5,13,87,88,TIME,Times smaller than a day,,,,
0292,Burke,14,0,5,PERSON,"People, including fictional",,,,
0292,London,14,14,20,GPE,"Countries, cities, states",,,,
0292,8.35,14,21,25,TIME,Times smaller than a day,,,,
0292,Poggio,15,7,13,PERSON,"People, including fictional",,,,
0292,Baden,15,28,33,PERSON,"People, including fictional",,,,
0292,George Moore’s,16,39,53,PERSON,"People, including fictional",,,,
0292,Monet and School in the Speaker,16,65,96,WORK_OF_ART,"Titles of books, songs, etc.",,,,
