page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0394,"Thursday, May 4, 1893",1,0,21,DATE,Absolute or relative dates or periods,,,,
0394,Rome,1,23,27,GPE,"Countries, cities, states",,,,
0394,Ara Coeli,2,0,9,PERSON,"People, including fictional",,,,
0394,S. Marco,2,11,19,PERSON,"People, including fictional",,,,
0394,S. Maria del Popolo,2,21,40,ORG,"Companies, agencies, institutions, etc.",,,,
0394,the Sixtine Chapel,2,42,60,ORG,"Companies, agencies, institutions, etc.",,,,
0394,Barberini Collection,2,77,97,ORG,"Companies, agencies, institutions, etc.",,,,
0394,Pincian,2,106,113,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0394,Barberini,2,139,148,PERSON,"People, including fictional",,,,
0394,Pontormo,2,174,182,PERSON,"People, including fictional",,,,
0394,"Friday, May 5, 1893",4,0,19,DATE,Absolute or relative dates or periods,,,,
0394,Rome,4,21,25,GPE,"Countries, cities, states",,,,
0394,Santa Maria Maggiore,5,0,20,ORG,"Companies, agencies, institutions, etc.",,,,
0394,S. John Lateran,5,22,37,ORG,"Companies, agencies, institutions, etc.",,,,
0394,the Lateran Gallery,5,43,62,ORG,"Companies, agencies, institutions, etc.",,,,
0394,the morning,5,66,77,TIME,Times smaller than a day,,,,
0394,Mikes,6,5,10,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0394,the Appian Way,6,24,38,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0394,Bliss,7,4,9,PERSON,"People, including fictional",,,,
0394,Bernhard,8,0,8,PERSON,"People, including fictional",,,,
0394,Architecture,8,20,32,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0394,"Saturday, May 6, 1893",9,0,21,DATE,Absolute or relative dates or periods,,,,
0394,Rome,9,23,27,GPE,"Countries, cities, states",,,,
0394,St. Peter’s,10,0,11,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0394,Michael Field,10,46,59,PERSON,"People, including fictional",,,,
0394,Borghese,11,4,12,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0394,afternoon,11,20,29,TIME,Times smaller than a day,,,,
0394,2.50,11,31,35,CARDINAL,Numerals that do not fall under another type,,,,
0394,the evening,12,30,41,TIME,Times smaller than a day,,,,
0394,"Sunday, May 7, 1893",13,0,19,DATE,Absolute or relative dates or periods,,,,
0394,Rome,13,21,25,GPE,"Countries, cities, states",,,,
0394,S. Maria sopra Minerva,14,0,22,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0394,Pantheon,14,28,36,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0394,Capitoline,14,46,56,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0394,the morning,14,60,71,TIME,Times smaller than a day,,,,
0394,Sellars,15,12,19,PERSON,"People, including fictional",,,,
0394,Roman,15,47,52,NORP,Nationalities or religious or political groups,,,,
0394,Greek,15,57,62,NORP,Nationalities or religious or political groups,,,,
0394,Renaissance,15,121,132,DATE,Absolute or relative dates or periods,,,,
0394,Renaissance,15,190,201,DATE,Absolute or relative dates or periods,,,,
0394,Roman,15,247,252,NORP,Nationalities or religious or political groups,,,,
0394,the afternoon,16,3,16,TIME,Times smaller than a day,,,,
0394,the Baths of Caracalla,16,32,54,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0394,the evening,17,3,14,TIME,Times smaller than a day,,,,
0394,Robert Bridges,17,23,37,PERSON,"People, including fictional",,,,
0394,Michael,18,6,13,PERSON,"People, including fictional",,,,
0394,Field,18,91,96,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0394,The Walls of Jericho,18,109,129,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0394,A Book of Verses underneath the Bough,18,354,391,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0394,Lenten,18,412,418,DATE,Absolute or relative dates or periods,,,,
0394,Elizabethan,18,456,467,DATE,Absolute or relative dates or periods,,,,
0394,nowadays,18,475,483,DATE,Absolute or relative dates or periods,,,,
0394,France,18,547,553,GPE,"Countries, cities, states",,,,
0394,Bridges,18,560,567,PERSON,"People, including fictional",,,,
0394,London,19,38,44,GPE,"Countries, cities, states",,,,
0394,B.F.C.C.,19,72,80,ORG,"Companies, agencies, institutions, etc.",,,,
0394,Emma,19,90,94,PERSON,"People, including fictional",,,,
0394,Ray,19,232,235,PERSON,"People, including fictional",,,,
0394,Bernhard,19,312,320,PERSON,"People, including fictional",,,,
0394,B.F.C.C.,19,322,330,ORG,"Companies, agencies, institutions, etc.",,,,
