page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0225,"Tuesday, March 8, 1892",1,2,24,DATE,Absolute or relative dates or periods,,,,
0225,Florence,1,26,34,GPE,"Countries, cities, states",,,,
0225,Pitti,2,0,5,GPE,"Countries, cities, states",,,,
0225,the morning,2,9,20,TIME,Times smaller than a day,,,,
0225,B.,3,14,16,PERSON,"People, including fictional",,,,
0225,La Toscana,4,26,36,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0225,Loeser,4,77,83,PERSON,"People, including fictional",,,,
0225,"Wednesday, March 9, 1892",5,0,24,DATE,Absolute or relative dates or periods,,,,
0225,Florence,5,26,34,GPE,"Countries, cities, states",,,,
0225,B.F.C.C.,6,17,25,PERSON,"People, including fictional",,,,
0225,the County Council,6,40,58,ORG,"Companies, agencies, institutions, etc.",,,,
0225,morning,7,30,37,TIME,Times smaller than a day,,,,
0225,Karin,8,0,5,PERSON,"People, including fictional",,,,
0225,the afternoon,8,26,39,TIME,Times smaller than a day,,,,
0225,B.,9,0,2,PERSON,"People, including fictional",,,,
0225,Costa,9,13,18,PERSON,"People, including fictional",,,,
0225,Loeser,10,0,6,PERSON,"People, including fictional",,,,
0225,B.,11,0,2,PERSON,"People, including fictional",,,,
0225,En ménage,11,12,21,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0225,half,11,49,53,CARDINAL,Numerals that do not fall under another type,,,,
0225,"Thursday, March 10, 1892",12,0,24,DATE,Absolute or relative dates or periods,,,,
0225,Florence,12,26,34,GPE,"Countries, cities, states",,,,
0225,Karin,12,36,41,PERSON,"People, including fictional",,,,
0225,8 years old,12,42,53,DATE,Absolute or relative dates or periods,,,,
0225,the morning,13,28,39,TIME,Times smaller than a day,,,,
0225,Costa,14,41,46,PERSON,"People, including fictional",,,,
0225,Giovanni,14,51,59,PERSON,"People, including fictional",,,,
0225,Half,14,72,76,CARDINAL,Numerals that do not fall under another type,,,,
0225,Costa,14,89,94,PERSON,"People, including fictional",,,,
0225,Alys,17,28,32,PERSON,"People, including fictional",,,,
0225,Alys,17,40,44,PERSON,"People, including fictional",,,,
0225,Alys,17,62,66,PERSON,"People, including fictional",,,,
0225,Jessie,17,115,121,PERSON,"People, including fictional",,,,
0225,Lucy,17,125,129,PERSON,"People, including fictional",,,,
0225,Alys,17,160,164,PERSON,"People, including fictional",,,,
0225,24,17,201,203,DATE,Absolute or relative dates or periods,,,,
0225,England,17,524,531,GPE,"Countries, cities, states",,,,
0225,Alys,17,574,578,PERSON,"People, including fictional",,,,
0225,Lucy,17,643,647,PERSON,"People, including fictional",,,,
0225,Jessie,17,651,657,PERSON,"People, including fictional",,,,
0225,24,17,693,695,DATE,Absolute or relative dates or periods,,,,
0225,London,17,715,721,GPE,"Countries, cities, states",,,,
0225,Gertrude,18,14,22,PERSON,"People, including fictional",,,,
0225,Vol. II,19,9,16,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0225,Creighton,19,20,29,ORG,"Companies, agencies, institutions, etc.",,,,
0225,"Friday, March 11, 1892",20,2,24,DATE,Absolute or relative dates or periods,,,,
0225,Florence,20,26,34,GPE,"Countries, cities, states",,,,
0225,B.,22,0,2,PERSON,"People, including fictional",,,,
0225,Edith Carpenter’s,23,0,17,PERSON,"People, including fictional",,,,
0225,Mary Foote,23,31,41,PERSON,"People, including fictional",,,,
0225,New Englandy,23,78,90,NORP,Nationalities or religious or political groups,,,,
0225,Edith,23,104,109,PERSON,"People, including fictional",,,,
0225,Bond,23,142,146,PERSON,"People, including fictional",,,,
0225,evening,24,21,28,TIME,Times smaller than a day,,,,
0225,Hawthorne,25,13,22,PERSON,"People, including fictional",,,,
0225,Wonder Book,25,25,36,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0225,Ray,26,4,7,PERSON,"People, including fictional",,,,
0225,B.,28,0,2,PERSON,"People, including fictional",,,,
0225,the Revue de Deux Mondes,28,8,32,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0225,Rembrandt,28,49,58,PERSON,"People, including fictional",,,,
0225,"Saturday, March 12, 1892",29,0,24,DATE,Absolute or relative dates or periods,,,,
0225,Florence,29,26,34,GPE,"Countries, cities, states",,,,
0225,Uffizi,30,50,56,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0225,morning,30,64,71,TIME,Times smaller than a day,,,,
0225,the afternoon,31,3,16,TIME,Times smaller than a day,,,,
0225,La Quiete,31,52,61,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0225,Castello,31,68,76,GPE,"Countries, cities, states",,,,
0225,some Ridolfo Ghirlandaios,31,84,109,PERSON,"People, including fictional",,,,
0225,a beautiful afternoon,31,118,139,TIME,Times smaller than a day,,,,
0225,the evening,32,3,14,TIME,Times smaller than a day,,,,
0225,En ménage,32,41,50,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0225,B.,33,0,2,PERSON,"People, including fictional",,,,
0225,Creighton,33,18,27,ORG,"Companies, agencies, institutions, etc.",,,,
0225,Tanglewood Tales,33,35,51,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0225,Ray,34,6,9,PERSON,"People, including fictional",,,,
