page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0303,Gallery,1,27,34,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0303,Duomo,1,51,56,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0303,5.14,1,70,74,CARDINAL,Numerals that do not fall under another type,,,,
0303,Venice,1,84,90,GPE,"Countries, cities, states",,,,
0303,American,1,95,103,NORP,Nationalities or religious or political groups,,,,
0303,Italy,1,253,258,GPE,"Countries, cities, states",,,,
0303,America,1,277,284,GPE,"Countries, cities, states",,,,
0303,Switzerland,1,289,300,GPE,"Countries, cities, states",,,,
0303,"Friday, September 30, 1892",2,2,28,DATE,Absolute or relative dates or periods,,,,
0303,Venice,2,30,36,GPE,"Countries, cities, states",,,,
0303,the morning,3,6,17,TIME,Times smaller than a day,,,,
0303,San Marco,3,21,30,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0303,the Doge’s Palace,3,35,52,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0303,the afternoon,4,15,28,TIME,Times smaller than a day,,,,
0303,Bernhard,4,47,55,PERSON,"People, including fictional",,,,
0303,Charles V.,5,5,15,PERSON,"People, including fictional",,,,
0303,Bernhard,6,0,8,PERSON,"People, including fictional",,,,
0303,Balbo,6,20,25,PERSON,"People, including fictional",,,,
0303,History of Italy,6,28,44,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0303,"Saturday, October 1, 1892",8,2,27,DATE,Absolute or relative dates or periods,,,,
0303,Venice,8,29,35,GPE,"Countries, cities, states",,,,
0303,San Marco,9,0,9,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0303,San Giorgio,9,11,22,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0303,Bragora,9,26,33,GPE,"Countries, cities, states",,,,
0303,the Scuola di San Giorgio Schiavoni,9,35,70,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0303,San Francesco della Vigna,9,72,97,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0303,San Giovanni e Paolo,9,99,119,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0303,Santa Maria Formosa,9,125,144,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0303,morning,9,152,159,TIME,Times smaller than a day,,,,
0303,San Giorgio Maggiore,10,0,20,ORG,"Companies, agencies, institutions, etc.",,,,
0303,San Giuseppe,10,25,37,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0303,Castello,10,41,49,GPE,"Countries, cities, states",,,,
0303,afternoon,10,57,66,TIME,Times smaller than a day,,,,
0303,Americans,11,8,17,NORP,Nationalities or religious or political groups,,,,
0303,Morelli,12,10,17,PERSON,"People, including fictional",,,,
