page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0187,"Saturday, January 9, 1892",1,2,27,DATE,Absolute or relative dates or periods,,,,
0187,Florence,1,29,37,GPE,"Countries, cities, states",,,,
0187,Uffizi,2,0,6,PERSON,"People, including fictional",,,,
0187,Loeser,3,4,10,GPE,"Countries, cities, states",,,,
0187,B.,4,9,11,PERSON,"People, including fictional",,,,
0187,Loeser,4,16,22,PERSON,"People, including fictional",,,,
0187,"Sunday, January 10, 1892",5,0,24,DATE,Absolute or relative dates or periods,,,,
0187,Florence,5,26,34,GPE,"Countries, cities, states",,,,
0187,Pennell,6,13,20,PERSON,"People, including fictional",,,,
0187,the Vienna Gallery,6,34,52,ORG,"Companies, agencies, institutions, etc.",,,,
0187,Bargello,7,12,20,PERSON,"People, including fictional",,,,
0187,B.,7,39,41,PERSON,"People, including fictional",,,,
0187,Pennell,7,108,115,PERSON,"People, including fictional",,,,
0187,every day,7,156,165,DATE,Absolute or relative dates or periods,,,,
0187,the afternoon,8,3,16,TIME,Times smaller than a day,,,,
0187,Gertrude,8,26,34,PERSON,"People, including fictional",,,,
0187,Home,8,50,54,ORG,"Companies, agencies, institutions, etc.",,,,
0187,Pennell,8,128,135,PERSON,"People, including fictional",,,,
0187,Nation,8,170,176,ORG,"Companies, agencies, institutions, etc.",,,,
0187,"Monday, January 11, 1892",9,0,24,DATE,Absolute or relative dates or periods,,,,
0187,Florence,9,26,34,GPE,"Countries, cities, states",,,,
0187,Uffizi,10,0,6,PERSON,"People, including fictional",,,,
0187,morning,10,10,17,TIME,Times smaller than a day,,,,
0187,B.,12,9,11,PERSON,"People, including fictional",,,,
0187,Costa,12,28,33,PERSON,"People, including fictional",,,,
0187,Loeser,12,55,61,PERSON,"People, including fictional",,,,
0187,28,12,71,73,DATE,Absolute or relative dates or periods,,,,
0187,"Tuesday, January 12, 1892",13,0,25,DATE,Absolute or relative dates or periods,,,,
0187,Florence,13,27,35,GPE,"Countries, cities, states",,,,
0187,Uffizi,14,0,6,PERSON,"People, including fictional",,,,
0187,Venetians,14,17,26,NORP,Nationalities or religious or political groups,,,,
0187,Costa,15,13,18,PERSON,"People, including fictional",,,,
0187,the afternoon,15,22,35,TIME,Times smaller than a day,,,,
0187,Paris Bordone,15,54,67,PERSON,"People, including fictional",,,,
0187,the evening,15,79,90,TIME,Times smaller than a day,,,,
0187,the Michael Fields,15,105,123,PERSON,"People, including fictional",,,,
