page,text,p,start,end,type,description,wikidata,viaf,loc,notes
126,"Sunday, September 27, 1891",1,0,26,DATE,Absolute or relative dates or periods,,,,
126,Hotel Monaco,1,28,40,FAC,"Buildings, airports, highways, bridges, etc.",,,,
126,Venice,1,42,48,GPE,"Countries, cities, states",,,,
126,Florence,2,15,23,GPE,"Countries, cities, states",,,,
126,11.30,2,27,32,TIME,Times smaller than a day,,,,
126,This morning,3,0,12,TIME,Times smaller than a day,,,,
126,Costa,3,20,25,PERSON,"People, including fictional",,,,
126,Correr,3,42,48,FAC,"Buildings, airports, highways, bridges, etc.",,,,
126,B.,4,12,14,PERSON,"People, including fictional",,,,
126,Giovanelli,4,33,43,PERSON,"People, including fictional",,,,
126,B.,4,100,102,PERSON,"People, including fictional",,,,
126,Costa,4,107,112,PERSON,"People, including fictional",,,,
126,Lido,4,125,129,FAC,"Buildings, airports, highways, bridges, etc.",,,,
126,Dürer,4,212,217,PERSON,"People, including fictional",,,,
126,Lotto,4,223,228,ORG,"Companies, agencies, institutions, etc.",,,,
126,B.,5,0,2,PERSON,"People, including fictional",,,,
126,all day,5,21,28,DATE,Absolute or relative dates or periods,,,,
126,Gertrude Burton,5,35,50,PERSON,"People, including fictional",,,,
126,Florence,5,73,81,GPE,"Countries, cities, states",,,,
126,"Monday, September 28, 1891",6,0,26,DATE,Absolute or relative dates or periods,,,,
126,Hotel Monaco,6,28,40,FAC,"Buildings, airports, highways, bridges, etc.",,,,
126,Venice,6,42,48,GPE,"Countries, cities, states",,,,
126,S. Maria Mater Domini,7,8,29,PERSON,"People, including fictional",,,,
126,Catena,7,31,37,PERSON,"People, including fictional",,,,
126,Pordenone,7,104,113,PERSON,"People, including fictional",,,,
126,morning,7,130,137,TIME,Times smaller than a day,,,,
126,Costa,8,22,27,PERSON,"People, including fictional",,,,
126,Accademia,8,35,44,FAC,"Buildings, airports, highways, bridges, etc.",,,,
126,Murano,8,75,81,GPE,"Countries, cities, states",,,,
126,Titian,9,43,49,PERSON,"People, including fictional",,,,
126,99,9,70,72,DATE,Absolute or relative dates or periods,,,,
126,Tintorettos,9,138,149,PERSON,"People, including fictional",,,,
126,B.,10,0,2,PERSON,"People, including fictional",,,,
126,Ruskin,10,17,23,PERSON,"People, including fictional",,,,
126,"Tuesday, September 29, 1891",11,0,27,DATE,Absolute or relative dates or periods,,,,
126,Venice,11,29,35,GPE,"Countries, cities, states",,,,
126,Costa,12,4,9,PERSON,"People, including fictional",,,,
126,Salute,12,17,23,FAC,"Buildings, airports, highways, bridges, etc.",,,,
126,9,12,27,28,TIME,Times smaller than a day,,,,
126,Redentore,12,42,51,FAC,"Buildings, airports, highways, bridges, etc.",,,,
126,Canon Farrar,12,53,65,ORG,"Companies, agencies, institutions, etc.",,,,
126,Salute,13,12,18,FAC,"Buildings, airports, highways, bridges, etc.",,,,
126,San Sebastiano,14,22,36,GPE,"Countries, cities, states",,,,
126,Carmine,14,53,60,FAC,"Buildings, airports, highways, bridges, etc.",,,,
126,the afternoon,15,3,16,TIME,Times smaller than a day,,,,
126,Costa,15,24,29,PERSON,"People, including fictional",,,,
126,the Scuola di San Rocco,15,39,62,FAC,"Buildings, airports, highways, bridges, etc.",,,,
126,several hours,15,73,86,TIME,Times smaller than a day,,,,
126,Ruskin,15,117,123,PERSON,"People, including fictional",,,,
126,the Church of San Rocco,15,158,181,FAC,"Buildings, airports, highways, bridges, etc.",,,,
126,a beautiful hour,15,199,215,TIME,Times smaller than a day,,,,
126,Giudecca,15,233,241,FAC,"Buildings, airports, highways, bridges, etc.",,,,
126,"Wednesday, September 30, 1891",16,0,29,DATE,Absolute or relative dates or periods,,,,
126,Venice,16,31,37,GPE,"Countries, cities, states",,,,
126,Costa,17,4,9,PERSON,"People, including fictional",,,,
126,San Giorgio,17,13,24,FAC,"Buildings, airports, highways, bridges, etc.",,,,
126,Bragora,17,28,35,GPE,"Countries, cities, states",,,,
126,San Francesco della Vigna,17,53,78,FAC,"Buildings, airports, highways, bridges, etc.",,,,
126,San Antonio,17,80,91,GPE,"Countries, cities, states",,,,
126,San Giovanni e Polo,17,96,115,FAC,"Buildings, airports, highways, bridges, etc.",,,,
126,Costa,18,59,64,PERSON,"People, including fictional",,,,
126,Torcello,18,84,92,GPE,"Countries, cities, states",,,,
126,Burano,18,123,129,GPE,"Countries, cities, states",,,,
126,"Thursday, October 1, 1891",19,0,25,DATE,Absolute or relative dates or periods,,,,
126,Hotel Murano,19,27,39,FAC,"Buildings, airports, highways, bridges, etc.",,,,
126,Venice,19,41,47,GPE,"Countries, cities, states",,,,
126,B.,21,0,2,PERSON,"People, including fictional",,,,
126,Correr,21,21,27,PERSON,"People, including fictional",,,,
126,Costa,21,34,39,PERSON,"People, including fictional",,,,
126,the afternoon,22,3,16,TIME,Times smaller than a day,,,,
126,Lagoon,22,37,43,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
126,S. Giorgio Maggiore,22,59,78,FAC,"Buildings, airports, highways, bridges, etc.",,,,
126,Ruskin,22,115,121,PERSON,"People, including fictional",,,,
126,moment,22,146,152,TIME,Times smaller than a day,,,,
126,Villiers de l’Isle Adam,23,8,31,WORK_OF_ART,"Titles of books, songs, etc.",,,,
126,Nouveaux Contes Cruels,23,33,55,WORK_OF_ART,"Titles of books, songs, etc.",,,,
126,La Révolte,24,5,15,PERSON,"People, including fictional",,,,
126,Russian,24,24,31,NORP,Nationalities or religious or political groups,,,,
126,Potapenko,24,42,51,PERSON,"People, including fictional",,,,
126,B.,26,0,2,PERSON,"People, including fictional",,,,
126,Piazza,26,15,21,FAC,"Buildings, airports, highways, bridges, etc.",,,,
126,Costa,26,30,35,PERSON,"People, including fictional",,,,
126,Claude Phillipps,26,58,74,PERSON,"People, including fictional",,,,
126,Morelli,26,78,85,PERSON,"People, including fictional",,,,
