page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0300,"Sunday, September 25, 1892",1,0,26,DATE,Absolute or relative dates or periods,,,,
0300,Hotel Metropole,1,28,43,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0300,Genoa,1,45,50,GPE,"Countries, cities, states",,,,
0300,Gallery,2,13,20,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0300,Bernhard,3,0,8,PERSON,"People, including fictional",,,,
0300,Vernon Lee’s,3,16,28,PERSON,"People, including fictional",,,,
0300,Gallery,3,65,72,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0300,Eastlake,4,27,35,PERSON,"People, including fictional",,,,
0300,Genoa,5,11,16,GPE,"Countries, cities, states",,,,
0300,"Monday, September 26, 1892",6,0,26,DATE,Absolute or relative dates or periods,,,,
0300,Genoa,6,28,33,GPE,"Countries, cities, states",,,,
0300,the Brignole-Sale Gallery,7,8,33,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0300,Paris,7,49,54,GPE,"Countries, cities, states",,,,
0300,Municipio,7,73,82,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0300,Signor Barozzi,8,4,18,PERSON,"People, including fictional",,,,
0300,Venice,8,22,28,GPE,"Countries, cities, states",,,,
0300,Esposizione,8,36,47,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0300,Bartolommeo Veneto,8,125,143,PERSON,"People, including fictional",,,,
0300,the afternoon,9,3,16,TIME,Times smaller than a day,,,,
0300,Arford,9,32,38,PERSON,"People, including fictional",,,,
0300,the Palazzo Marcelli-Durazzo,10,16,44,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0300,Guidos,10,91,97,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0300,Reubens,10,102,109,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0300,the Balbi-Senegara,11,8,26,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0300,Titian,11,53,59,PERSON,"People, including fictional",,,,
0300,S. Maria di Carignano,12,46,67,GPE,"Countries, cities, states",,,,
0300,evening,13,9,16,TIME,Times smaller than a day,,,,
0300,Charles V.,13,23,33,PERSON,"People, including fictional",,,,
