page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0267,"Monday, May 2, 1892",1,0,19,DATE,Absolute or relative dates or periods,,,,
0267,Hotel Pellegrino,1,21,37,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0267,Bologna,1,39,46,GPE,"Countries, cities, states",,,,
0267,Florence,2,11,19,GPE,"Countries, cities, states",,,,
0267,10.30,2,20,25,TIME,Times smaller than a day,,,,
0267,Gertrude,4,16,24,PERSON,"People, including fictional",,,,
0267,Julia,4,72,77,PERSON,"People, including fictional",,,,
0267,Julia,4,199,204,PERSON,"People, including fictional",,,,
0267,2.30,5,14,18,TIME,Times smaller than a day,,,,
0267,Bologna,5,22,29,GPE,"Countries, cities, states",,,,
0267,Americans,5,46,55,NORP,Nationalities or religious or political groups,,,,
0267,"Tuesday, May 3, 1892",6,2,22,DATE,Absolute or relative dates or periods,,,,
0267,Bologna,6,24,31,GPE,"Countries, cities, states",,,,
0267,the morning,7,12,23,TIME,Times smaller than a day,,,,
0267,the afternoon,7,43,56,TIME,Times smaller than a day,,,,
0267,Palazzo Bevilacqua,7,124,142,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0267,Bernhard,8,0,8,PERSON,"People, including fictional",,,,
0267,Michelet,8,20,28,PERSON,"People, including fictional",,,,
0267,History of France,8,31,48,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0267,Symonds,9,45,52,PERSON,"People, including fictional",,,,
0267,Catholic Reaction,9,54,71,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0267,Titian,11,13,19,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0267,the evening,11,23,34,TIME,Times smaller than a day,,,,
0267,"Wednesday, May 4, 1892",12,2,24,DATE,Absolute or relative dates or periods,,,,
0267,Bologna,12,26,33,GPE,"Countries, cities, states",,,,
0267,Ferrara,13,8,15,GPE,"Countries, cities, states",,,,
0267,the day,13,20,27,DATE,Absolute or relative dates or periods,,,,
0267,Coltellini,13,159,169,PERSON,"People, including fictional",,,,
0267,Tura,13,196,200,GPE,"Countries, cities, states",,,,
0267,Bernhard,14,0,8,PERSON,"People, including fictional",,,,
0267,La Fille Eliza,14,54,68,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0267,Edmond de Goncourt,14,72,90,PERSON,"People, including fictional",,,,
0267,"Thursday, May 5, 1892",15,2,23,DATE,Absolute or relative dates or periods,,,,
0267,Hotel Pellegrino,15,25,41,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0267,Bologna,15,43,50,GPE,"Countries, cities, states",,,,
0267,Churches,16,13,21,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0267,Gallery,16,48,55,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0267,the afternoon,16,59,72,TIME,Times smaller than a day,,,,
0267,S. Michele,16,102,112,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0267,Bosco,16,116,121,GPE,"Countries, cities, states",,,,
0267,A lovely day,16,201,213,DATE,Absolute or relative dates or periods,,,,
0267,Bissolo,17,10,17,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0267,the evening,17,21,32,TIME,Times smaller than a day,,,,
0267,Boston,18,15,21,GPE,"Countries, cities, states",,,,
0267,Guido Reni,18,51,61,PERSON,"People, including fictional",,,,
0267,"Friday, May 6, 1892",19,0,19,DATE,Absolute or relative dates or periods,,,,
0267,Hotel d’Italia,19,21,35,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0267,Modena,19,37,43,GPE,"Countries, cities, states",,,,
0267,10.35,20,8,13,TIME,Times smaller than a day,,,,
0267,Modena,20,17,23,GPE,"Countries, cities, states",,,,
0267,Duomo,20,36,41,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0267,Gallery,21,27,34,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0267,ten years,21,55,64,DATE,Absolute or relative dates or periods,,,,
0267,Dossos,21,96,102,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0267,Licinio,21,120,127,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0267,"Saturday, May 7, 1892",22,0,21,DATE,Absolute or relative dates or periods,,,,
0267,Hotel de Roma,22,23,36,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0267,Cremona,22,38,45,GPE,"Countries, cities, states",,,,
0267,morning,24,22,29,TIME,Times smaller than a day,,,,
0267,Piacenza,24,60,68,GPE,"Countries, cities, states",,,,
0267,San Sisto,24,133,142,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0267,Cremona,25,16,23,GPE,"Countries, cities, states",,,,
0267,Duomo,25,46,51,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0267,Dosso,26,11,16,WORK_OF_ART,"Titles of books, songs, etc.",,,,
