page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0131,"Tuesday, October 6, 1891",1,0,24,DATE,Absolute or relative dates or periods,,,,
0131,Venice,1,26,32,GPE,"Countries, cities, states",,,,
0131,S. Moisè,2,8,16,GPE,"Countries, cities, states",,,,
0131,Santa Maria Zobenigo,2,18,38,GPE,"Countries, cities, states",,,,
0131,S. Stefano,2,40,50,GPE,"Countries, cities, states",,,,
0131,S. Vitale,2,52,61,GPE,"Countries, cities, states",,,,
0131,Gesuati,2,63,70,GPE,"Countries, cities, states",,,,
0131,S. Trovaso,2,72,82,GPE,"Countries, cities, states",,,,
0131,S. Sebastiano,2,84,97,GPE,"Countries, cities, states",,,,
0131,the afternoon,3,3,16,TIME,Times smaller than a day,,,,
0131,St. Mark’s,3,20,30,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,Lido,3,51,55,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,"Wednesday, October 7, 1891",4,0,26,DATE,Absolute or relative dates or periods,,,,
0131,Venice,4,28,34,GPE,"Countries, cities, states",,,,
0131,the morning,5,6,17,TIME,Times smaller than a day,,,,
0131,Accademia,5,25,34,ORG,"Companies, agencies, institutions, etc.",,,,
0131,the afternoon,5,40,53,TIME,Times smaller than a day,,,,
0131,S. Zaccharia,5,57,69,GPE,"Countries, cities, states",,,,
0131,Giovanni e Paolo,5,74,90,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,Piazza,6,12,18,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,Carmen,6,58,64,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0131,"Thursday, October 8, 1891",7,0,25,DATE,Absolute or relative dates or periods,,,,
0131,Venice,7,27,33,GPE,"Countries, cities, states",,,,
0131,Costa,8,4,9,PERSON,"People, including fictional",,,,
0131,S. Pantaleone,8,13,26,ORG,"Companies, agencies, institutions, etc.",,,,
0131,the Antonio di Murano,8,46,67,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0131,Carmine,8,89,96,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,Lotto,8,169,174,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0131,Academy,8,362,369,ORG,"Companies, agencies, institutions, etc.",,,,
0131,tomorrow,8,463,471,DATE,Absolute or relative dates or periods,,,,
0131,S. Barnabà,9,14,24,ORG,"Companies, agencies, institutions, etc.",,,,
0131,S. Trovaso,9,29,39,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,S. Giovanni e Paolo,10,23,42,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,Buonsignori,10,55,66,PERSON,"People, including fictional",,,,
0131,San Marco,11,16,25,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,Gentile Bellini,11,56,71,PERSON,"People, including fictional",,,,
0131,Florian’s,11,138,147,ORG,"Companies, agencies, institutions, etc.",,,,
0131,Repertorio,11,198,208,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,"Friday, October 9, 1891",12,0,23,DATE,Absolute or relative dates or periods,,,,
0131,Hotel Monaco,12,25,37,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,Venice,12,39,45,GPE,"Countries, cities, states",,,,
0131,Costa,13,13,18,ORG,"Companies, agencies, institutions, etc.",,,,
0131,morning,13,26,33,TIME,Times smaller than a day,,,,
0131,the afternoon,14,46,59,TIME,Times smaller than a day,,,,
0131,Lotto,14,72,77,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0131,Carmine,14,85,92,PERSON,"People, including fictional",,,,
0131,Lotto,14,200,205,ORG,"Companies, agencies, institutions, etc.",,,,
0131,Costa,14,216,221,PERSON,"People, including fictional",,,,
0131,Carpaccio,14,236,245,PERSON,"People, including fictional",,,,
0131,"Saturday, October 10, 1891",16,0,26,DATE,Absolute or relative dates or periods,,,,
0131,Venice,16,28,34,GPE,"Countries, cities, states",,,,
0131,Ray,17,11,14,PERSON,"People, including fictional",,,,
0131,the morning,17,23,34,TIME,Times smaller than a day,,,,
0131,San Spirito,18,11,22,ORG,"Companies, agencies, institutions, etc.",,,,
0131,2 hours,18,48,55,TIME,Times smaller than a day,,,,
0131,Academy,18,63,70,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,San Giobbe,18,95,105,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,Savoldo,18,127,134,PERSON,"People, including fictional",,,,
0131,the afternoon,19,3,16,TIME,Times smaller than a day,,,,
0131,Lido,19,32,36,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,"Sunday, October 11, 1891",20,7,31,DATE,Absolute or relative dates or periods,,,,
0131,Hotel Monaco,20,33,45,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,S. Marcuola,21,8,19,PERSON,"People, including fictional",,,,
0131,S. Marziale,21,25,36,PERSON,"People, including fictional",,,,
0131,Correr,21,54,60,ORG,"Companies, agencies, institutions, etc.",,,,
0131,Mlle Miranda,21,75,87,PERSON,"People, including fictional",,,,
0131,Costas,21,96,102,PERSON,"People, including fictional",,,,
0131,the Palazzo Reale,22,18,35,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,afternoon,22,43,52,TIME,Times smaller than a day,,,,
0131,Costa,22,68,73,PERSON,"People, including fictional",,,,
0131,the Querini Stampalia,22,77,98,ORG,"Companies, agencies, institutions, etc.",,,,
0131,58,23,34,36,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0131,the evening,24,3,14,TIME,Times smaller than a day,,,,
0131,B.,24,15,17,PERSON,"People, including fictional",,,,
0131,Mlle Jackowska,24,34,48,PERSON,"People, including fictional",,,,
0131,Mlle Mercier,24,53,65,PERSON,"People, including fictional",,,,
0131,Contes Cruels,25,5,18,PERSON,"People, including fictional",,,,
0131,Symonds,25,23,30,PERSON,"People, including fictional",,,,
0131,Howells,25,35,42,PERSON,"People, including fictional",,,,
0131,Venice,25,46,52,GPE,"Countries, cities, states",,,,
0131,Howells,25,113,120,PERSON,"People, including fictional",,,,
0131,Symonds,25,189,196,PERSON,"People, including fictional",,,,
0131,"Monday, October 12, 1891",26,0,24,DATE,Absolute or relative dates or periods,,,,
0131,Venice,26,26,32,GPE,"Countries, cities, states",,,,
0131,Costa,27,4,9,PERSON,"People, including fictional",,,,
0131,the Royal Palace,27,24,40,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,2,27,78,79,CARDINAL,Numerals that do not fall under another type,,,,
0131,Tintorettos,27,89,100,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0131,one,27,106,109,CARDINAL,Numerals that do not fall under another type,,,,
0131,Titian,27,113,119,PERSON,"People, including fictional",,,,
0131,Libreria,27,177,185,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,93,27,207,209,DATE,Absolute or relative dates or periods,,,,
0131,S. Giorgio Maggiore,28,16,35,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,Santa Maria delle Zitelle,28,40,65,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0131,Pordenone,29,53,62,PERSON,"People, including fictional",,,,
0131,S. Stefano,29,93,103,PERSON,"People, including fictional",,,,
0131,Titian,29,133,139,PERSON,"People, including fictional",,,,
