page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0293,"Thursday, September 8, 1892",1,0,27,DATE,Absolute or relative dates or periods,,,,
0293,Paris,1,29,34,GPE,"Countries, cities, states",,,,
0293,Louvre,2,8,14,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0293,Hapgood,2,23,30,PERSON,"People, including fictional",,,,
0293,Thiis,2,35,40,PERSON,"People, including fictional",,,,
0293,Florentines,2,48,59,NORP,Nationalities or religious or political groups,,,,
0293,Bernhard,3,0,8,PERSON,"People, including fictional",,,,
0293,Bôcher,3,20,26,PERSON,"People, including fictional",,,,
0293,Frank Whitall,3,56,69,PERSON,"People, including fictional",,,,
0293,Will Nicholson,3,74,88,PERSON,"People, including fictional",,,,
0293,first,3,90,95,ORDINAL,"""first"", ""second"", etc.",,,,
0293,Pharmacie,3,187,196,ORG,"Companies, agencies, institutions, etc.",,,,
0293,New Sorbonne,3,198,210,ORG,"Companies, agencies, institutions, etc.",,,,
0293,Hotel de Ville,3,212,226,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0293,Frank,3,233,238,PERSON,"People, including fictional",,,,
0293,Americans,3,266,275,NORP,Nationalities or religious or political groups,,,,
0293,years,3,360,365,DATE,Absolute or relative dates or periods,,,,
0293,the evening,4,3,14,TIME,Times smaller than a day,,,,
0293,third,4,31,36,ORDINAL,"""first"", ""second"", etc.",,,,
0293,Les Troyens,4,50,61,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0293,the Opéra Comique,4,65,82,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0293,Marie Delna,4,84,95,PERSON,"People, including fictional",,,,
0293,"Friday, September 9, 1892",6,2,27,DATE,Absolute or relative dates or periods,,,,
0293,Paris,6,29,34,GPE,"Countries, cities, states",,,,
0293,Louvre,7,0,6,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0293,morning,7,14,21,TIME,Times smaller than a day,,,,
0293,Hapgood and Thiis. Umbrian School,7,23,56,ORG,"Companies, agencies, institutions, etc.",,,,
0293,Hapgood,8,13,20,PERSON,"People, including fictional",,,,
0293,Lionardo,8,55,63,PERSON,"People, including fictional",,,,
0293,Bois,9,30,34,PERSON,"People, including fictional",,,,
0293,Bernhard,9,39,47,PERSON,"People, including fictional",,,,
0293,Hapgood,9,72,79,PERSON,"People, including fictional",,,,
0293,now,10,94,97,DATE,Absolute or relative dates or periods,,,,
0293,Bernhard,11,0,8,PERSON,"People, including fictional",,,,
0293,Society,11,90,97,ORG,"Companies, agencies, institutions, etc.",,,,
0293,Rosario,12,7,14,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0293,the evening,13,4,15,TIME,Times smaller than a day,,,,
0293,Bernhard Charles Demailly,13,21,46,PERSON,"People, including fictional",,,,
