page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0246,"Thursday, March 31, 1892",1,0,24,DATE,Absolute or relative dates or periods,,,,
0246,Florence,1,26,34,GPE,"Countries, cities, states",,,,
0246,Uffizi,2,0,6,PERSON,"People, including fictional",,,,
0246,the morning,2,10,21,TIME,Times smaller than a day,,,,
0246,Bernhard,2,23,31,PERSON,"People, including fictional",,,,
0246,Bywater,2,41,48,PERSON,"People, including fictional",,,,
0246,all the afternoon,3,36,53,TIME,Times smaller than a day,,,,
0246,the evening,4,3,14,TIME,Times smaller than a day,,,,
0246,Loeser,4,29,35,PERSON,"People, including fictional",,,,
0246,Saint-Saëns’,4,72,84,PERSON,"People, including fictional",,,,
0246,Sansone e Dalila,4,85,101,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0246,"Friday, April 1, 1892",5,0,21,DATE,Absolute or relative dates or periods,,,,
0246,Florence,5,23,31,GPE,"Countries, cities, states",,,,
0246,Uffizi,6,0,6,PERSON,"People, including fictional",,,,
0246,morning,6,14,21,TIME,Times smaller than a day,,,,
0246,B.,7,0,2,PERSON,"People, including fictional",,,,
0246,Venetian,7,31,39,NORP,Nationalities or religious or political groups,,,,
0246,afternoon,7,128,137,TIME,Times smaller than a day,,,,
0246,evening,7,142,149,TIME,Times smaller than a day,,,,
0246,"Saturday, April 2, 1892",8,2,25,DATE,Absolute or relative dates or periods,,,,
0246,Florence,8,27,35,GPE,"Countries, cities, states",,,,
0246,Bernhard,9,55,63,PERSON,"People, including fictional",,,,
0246,Pitti,9,71,76,PERSON,"People, including fictional",,,,
0246,Paris,10,109,114,GPE,"Countries, cities, states",,,,
0246,Salon,10,184,189,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0246,a whole year,10,214,226,DATE,Absolute or relative dates or periods,,,,
0246,France,10,252,258,GPE,"Countries, cities, states",,,,
0246,the afternoon,10,382,395,TIME,Times smaller than a day,,,,
0246,the evening,11,3,14,TIME,Times smaller than a day,,,,
0246,Mantegna,11,32,40,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0246,Ray,12,43,46,PERSON,"People, including fictional",,,,
0246,"Sunday, April 3, 1892",13,0,21,DATE,Absolute or relative dates or periods,,,,
0246,Florence,13,23,31,GPE,"Countries, cities, states",,,,
0246,Gertrude,14,0,8,PERSON,"People, including fictional",,,,
0246,Bliss,14,91,96,PERSON,"People, including fictional",,,,
0246,Return Ticket,14,98,111,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0246,first,14,116,121,ORDINAL,"""first"", ""second"", etc.",,,,
0246,Gertrude,14,122,130,PERSON,"People, including fictional",,,,
0246,500 francs,14,140,150,MONEY,"Monetary values, including unit",,,,
0246,Today,14,206,211,DATE,Absolute or relative dates or periods,,,,
0246,B.,14,218,220,PERSON,"People, including fictional",,,,
0246,Gertrude,14,264,272,PERSON,"People, including fictional",,,,
0246,Indian,14,280,286,NORP,Nationalities or religious or political groups,,,,
0246,Bliss,14,427,432,PERSON,"People, including fictional",,,,
