page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0239,"Friday, March 18, 1892",1,2,24,DATE,Absolute or relative dates or periods,,,,
0239,Siena,1,26,31,GPE,"Countries, cities, states",,,,
0239,Siena,2,16,21,GPE,"Countries, cities, states",,,,
0239,5 hours,2,40,47,TIME,Times smaller than a day,,,,
0239,9 till 2,2,54,62,TIME,Times smaller than a day,,,,
0239,the afternoon,3,3,16,TIME,Times smaller than a day,,,,
0239,Cemetery,3,58,66,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0239,first,3,72,77,ORDINAL,"""first"", ""second"", etc.",,,,
0239,Piazza,3,96,102,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0239,West,3,287,291,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0239,the evening,4,3,14,TIME,Times smaller than a day,,,,
0239,B.,4,15,17,PERSON,"People, including fictional",,,,
0239,Layard,4,23,29,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0239,Là Bas,4,41,47,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0239,"Saturday, March 19, 1892",5,0,24,DATE,Absolute or relative dates or periods,,,,
0239,Siena,5,26,31,GPE,"Countries, cities, states",,,,
0239,S. Francesco,6,0,12,ORG,"Companies, agencies, institutions, etc.",,,,
0239,S. Domenico,6,14,25,ORG,"Companies, agencies, institutions, etc.",,,,
0239,Gallery,6,34,41,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0239,the morning,6,45,56,TIME,Times smaller than a day,,,,
0239,Vermouth,8,232,240,GPE,"Countries, cities, states",,,,
0239,Là Bas,9,11,17,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0239,evening,9,25,32,TIME,Times smaller than a day,,,,
0239,half past 8,9,41,52,TIME,Times smaller than a day,,,,
0239,6.30,9,112,116,TIME,Times smaller than a day,,,,
