page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0168,"Friday, November 27, 1891",1,2,27,DATE,Absolute or relative dates or periods,,,,
0168,Pension Lejeune,1,29,44,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0168,Vienna,1,46,52,GPE,"Countries, cities, states",,,,
0168,Gallery,2,15,22,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0168,the morning,2,26,37,TIME,Times smaller than a day,,,,
0168,Dürers,2,50,56,PERSON,"People, including fictional",,,,
0168,Holbeins,2,65,73,PERSON,"People, including fictional",,,,
0168,first,2,74,79,ORDINAL,"""first"", ""second"", etc.",,,,
0168,Italians,2,105,113,NORP,Nationalities or religious or political groups,,,,
0168,English,3,113,120,NORP,Nationalities or religious or political groups,,,,
0168,one,3,190,193,CARDINAL,Numerals that do not fall under another type,,,,
0168,Oxford,3,398,404,ORG,"Companies, agencies, institutions, etc.",,,,
0168,American,4,8,16,NORP,Nationalities or religious or political groups,,,,
0168,Oxford,4,107,113,ORG,"Companies, agencies, institutions, etc.",,,,
0168,Oxford,4,190,196,ORG,"Companies, agencies, institutions, etc.",,,,
0168,Oxford,4,232,238,ORG,"Companies, agencies, institutions, etc.",,,,
0168,Oxford,4,568,574,ORG,"Companies, agencies, institutions, etc.",,,,
0168,Fairbairn,4,592,601,PERSON,"People, including fictional",,,,
0168,Mansfield College,4,620,637,ORG,"Companies, agencies, institutions, etc.",,,,
0168,Robert Browning,4,674,689,PERSON,"People, including fictional",,,,
0168,one,4,694,697,CARDINAL,Numerals that do not fall under another type,,,,
0168,Henry Jones,4,707,718,PERSON,"People, including fictional",,,,
0168,0170,4,750,754,DATE,Absolute or relative dates or periods,,,,
0168,Robert Browning,4,766,781,PERSON,"People, including fictional",,,,
0168,Kant,4,884,888,PERSON,"People, including fictional",,,,
0168,Metaphysics,4,1054,1065,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0168,English,4,1258,1265,NORP,Nationalities or religious or political groups,,,,
0168,Costa,4,1340,1345,PERSON,"People, including fictional",,,,
0168,E. de Goncourt,6,0,14,PERSON,"People, including fictional",,,,
